"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003363736","00400202","第２３表　中支出項目別学校教育費２　幼保連携型認定こども園",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363737","00400202","第２３表　中支出項目別学校教育費３　特別支援学校",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363738","00400202","第２３表　中支出項目別学校教育費４　高等学校合計",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363739","00400202","第２３表　中支出項目別学校教育費５　高等学校全日制課程",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363740","00400202","第２３表　中支出項目別学校教育費６　高等学校定時制課程",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363741","00400202","第２３表　中支出項目別学校教育費７　高等学校通信制課程",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363742","00400202","第２３表　中支出項目別学校教育費８　中等教育学校",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363743","00400202","第２３表　中支出項目別学校教育費９　高等専門学校",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363744","00400202","第２４表　社会教育費（支出項目別）１　総額",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363745","00400202","第２４表　社会教育費（支出項目別）２　公民館",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363746","00400202","第２４表　社会教育費（支出項目別）３　図書館",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363747","00400202","第２４表　社会教育費（支出項目別）４　博物館",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363748","00400202","第２４表　社会教育費（支出項目別）５　体育施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363749","00400202","第２４表　社会教育費（支出項目別）６　青少年教育施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363750","00400202","第２４表　社会教育費（支出項目別）７　女性教育施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363751","00400202","第２４表　社会教育費（支出項目別）８　文化会館",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363752","00400202","第２４表　社会教育費（支出項目別）９　その他の社会教育施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363753","00400202","第２４表　社会教育費（支出項目別）１０　教育委員会が行った社会教育活動",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363754","00400202","第２４表　社会教育費（支出項目別）１１　文化財保護",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363755","00400202","第２５表　教育行政費（支出項目別）",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363756","00400202","第２６表　設置者別高等学校教育費（中支出項目別）１　高等学校合計",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363757","00400202","第２６表　設置者別高等学校教育費（中支出項目別）２　全日制課程",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363758","00400202","第２６表　設置者別高等学校教育費（中支出項目別）３　定時制課程",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363759","00400202","第２７表　設置者別社会教育費（支出項目別）１　総額",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363760","00400202","第２７表　設置者別社会教育費（支出項目別）２　図書館",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363761","00400202","第２７表　設置者別社会教育費（支出項目別）３　博物館",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363762","00400202","第２７表　設置者別社会教育費（支出項目別）４　体育施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363763","00400202","第２７表　設置者別社会教育費（支出項目別）５　青少年教育施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363764","00400202","第２７表　設置者別社会教育費（支出項目別）６　女性教育施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363765","00400202","第２７表　設置者別社会教育費（支出項目別）７　文化会館",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363766","00400202","第２７表　設置者別社会教育費（支出項目別）８　その他の社会教育施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363767","00400202","第２７表　設置者別社会教育費（支出項目別）９　教育委員会が行った社会教育活動",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363768","00400202","第２７表　設置者別社会教育費（支出項目別）１０　文化財保護",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363769","00400202","第２８表　設置者別教育行政費（支出項目別）（１）都道府県　（２）市町村(組合)",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363770","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）１　総額",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363771","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）２　体育施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363772","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）３　青少年施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363773","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）４　女性関連施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363774","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）５　文化会館",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363775","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）６　その他の生涯学習関連施設",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363776","00400202","第３０表　都道府県・市町村の教育費の基準財政需要額に対する実支出額の比率",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","基準財政需要額との比較","基準財政需要額との比較","-",,"2019-12-24"
"0003363777","00400202","第３１表　都道府県・市町村の教育費の基準財政需要額に対する実支出額の比率",NA,"地方教育費調査","平成２８年度","地方教育費調査(平成２７会計年度)","基準財政需要額との比較","基準財政需要額との比較","-",,"2019-12-24"
"0003362760","00400202","第１表　地方教育費及び生涯学習関連費（知事部局所管施設分）総額に関する総括表","1","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","総括","-",,"2019-12-24"
"0003362761","00400202","第２表　教育分野別教育費及び生涯学習関連費（知事部局所管施設分）の総額１　実額","2","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","総教育費","-",,"2019-12-24"
"0003362762","00400202","第２表　教育分野別教育費及び生涯学習関連費（知事部局所管施設分）の総額２　構成比","2","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","総教育費","-",,"2019-12-24"
"0003362763","00400202","第３表　教育分野別在学者・国民一人当たり経費（年額）","3","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","総教育費","-",,"2019-12-24"
"0003362764","00400202","第４表　小支出項目別学校教育費１　全学校","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362765","00400202","第４表　小支出項目別学校教育費２　幼稚園","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362766","00400202","第４表　小支出項目別学校教育費３　幼保連携型認定こども園","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362767","00400202","第４表　小支出項目別学校教育費４　小学校","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362768","00400202","第４表　小支出項目別学校教育費５　中学校","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362769","00400202","第４表　小支出項目別学校教育費６　義務教育学校","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362770","00400202","第４表　小支出項目別学校教育費７　特別支援学校","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362771","00400202","第４表　小支出項目別学校教育費８　高等学校合計","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362772","00400202","第４表　小支出項目別学校教育費９　高等学校全日制課程","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362773","00400202","第４表　小支出項目別学校教育費１０　高等学校定時制課程","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362774","00400202","第４表　小支出項目別学校教育費１１　高等学校通信制課程","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362775","00400202","第４表　小支出項目別学校教育費１２　中等教育学校","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362776","00400202","第４表　小支出項目別学校教育費１３　専修学校","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362777","00400202","第４表　小支出項目別学校教育費１４　各種学校","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362778","00400202","第４表　小支出項目別学校教育費１５　高等専門学校","4","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362779","00400202","第５表　小支出項目別学校教育費の構成比（学校種類別）","5","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362780","00400202","第６表　設置者別，中支出項目別高等学校教育費１　高等学校合計　都道府県立・市町村（組合）立","6","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362781","00400202","第６表　設置者別，中支出項目別高等学校教育費２　全日制課程　都道府県立・市町村（組合）立","6","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362782","00400202","第６表　設置者別，中支出項目別高等学校教育費３　定時制課程　都道府県立・市町村（組合）立","6","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","学校教育費","-",,"2019-12-24"
"0003362783","00400202","第７表　財源別社会教育費・教育行政費１　計","7","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003362784","00400202","第７表　財源別社会教育費・教育行政費２　都道府県","7","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003362785","00400202","第７表　財源別社会教育費・教育行政費３　市町村（組合）","7","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003362786","00400202","第８表　支出項目別社会教育費・教育行政費１　計","8","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003362787","00400202","第８表　支出項目別社会教育費・教育行政費２　都道府県","8","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003362788","00400202","第８表　支出項目別社会教育費・教育行政費３　市町村（組合）","8","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","社会教育費・教育行政費","-",,"2019-12-24"
"0003362790","00400202","第１０表　支出項目別生涯学習関連費（知事部局所管施設分）","10","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003362789","00400202","第９表　財源別生涯学習関連費（知事部局所管施設分）","9","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003362791","00400202","第１１表　教育に係る収入（教育施設別）１　計","11","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","教育収入","-",,"2019-12-24"
"0003362792","00400202","第１１表　教育に係る収入（教育施設別）２　都道府県","11","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","教育収入","-",,"2019-12-24"
"0003362793","00400202","第１１表　教育に係る収入（教育施設別）３　市町村（組合）","11","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","全国集計","教育収入","-",,"2019-12-24"
"0003363430","00400202","第１２表　在学者数・学級数及び人口数","12","地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","補助的事項","-",,"2019-12-25"
"0003363431","00400202","第１３表　教育分野別教育費総額a　総額",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","教育分野別総教育費","-",,"2019-12-24"
"0003363432","00400202","第１３表　教育分野別教育費総額b　消費的支出",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","教育分野別総教育費","-",,"2019-12-24"
"0003363433","00400202","第１３表　教育分野別教育費総額c　資本的支出",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","教育分野別総教育費","-",,"2019-12-24"
"0003363434","00400202","第１３表　教育分野別教育費総額d　債務償還費",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","教育分野別総教育費","-",,"2019-12-24"
"0003363435","00400202","第１４表　教育分野別在学者・国民一人当たり及び一学級当たり経費a　総額",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","教育分野別総教育費","-",,"2019-12-24"
"0003363436","00400202","第１４表　教育分野別在学者・国民一人当たり及び一学級当たり経費b　消費的支出",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","教育分野別総教育費","-",,"2019-12-24"
"0003363437","00400202","第１４表　教育分野別在学者・国民一人当たり及び一学級当たり経費c　資本的支出",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","教育分野別総教育費","-",,"2019-12-24"
"0003363438","00400202","第１５表　生涯学習関連費総額（知事部局所管施設分）a　総額",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","生涯学習関連費総額（知事部局所管施設分）","-",,"2019-12-24"
"0003363439","00400202","第１５表　生涯学習関連費総額（知事部局所管施設分）b　消費的支出",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","生涯学習関連費総額（知事部局所管施設分）","-",,"2019-12-24"
"0003363440","00400202","第１５表　生涯学習関連費総額（知事部局所管施設分）c　資本的支出",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","生涯学習関連費総額（知事部局所管施設分）","-",,"2019-12-24"
"0003363441","00400202","第１５表　生涯学習関連費総額（知事部局所管施設分）d　債務償還費",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","生涯学習関連費総額（知事部局所管施設分）","-",,"2019-12-24"
"0003363652","00400202","第１６表　総教育費（財源別）",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363653","00400202","第１７表　学校教育費（財源別）１　全学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363654","00400202","第１７表　学校教育費（財源別）２　幼稚園",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363655","00400202","第１７表　学校教育費（財源別）３　幼保連携型認定こども園",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363656","00400202","第１７表　学校教育費（財源別）４　小学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363657","00400202","第１７表　学校教育費（財源別）５　中学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363658","00400202","第１７表　学校教育費（財源別）６　義務教育学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363659","00400202","第１７表　学校教育費（財源別）７　特別支援学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363660","00400202","第１７表　学校教育費（財源別）８　高等学校合計",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363661","00400202","第１７表　学校教育費（財源別）９　高等学校全日制課程",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363662","00400202","第１７表　学校教育費（財源別）１０　高等学校定時制課程",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363663","00400202","第１７表　学校教育費（財源別）１１　高等学校通信制課程",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363664","00400202","第１７表　学校教育費（財源別）１２　中等教育学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003363665","00400202","第１７表　学校教育費（財源別）１３　高等専門学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003375555","00400202","第１８表　社会教育費（財源別）",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003375556","00400202","第１９表　教育行政費（財源別）",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別教育費","-",,"2019-12-24"
"0003375557","00400202","第２０表　生涯学習関連費（知事部局所管施設分）（財源別）",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","財源別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363669","00400202","第２１表　総教育費（支出項目別）",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363670","00400202","第２２表　小支出項目別学校教育費１　小学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363671","00400202","第２２表　小支出項目別学校教育費２　中学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363672","00400202","第２３表　中支出項目別学校教育費１　幼稚園",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363673","00400202","第２３表　中支出項目別学校教育費２　幼保連携型認定こども園",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363674","00400202","第２３表　中支出項目別学校教育費３　義務教育学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363675","00400202","第２３表　中支出項目別学校教育費４　特別支援学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363676","00400202","第２３表　中支出項目別学校教育費５　高等学校合計",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363677","00400202","第２３表　中支出項目別学校教育費６　高等学校全日制課程",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363678","00400202","第２３表　中支出項目別学校教育費７　高等学校定時制課程",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363679","00400202","第２３表　中支出項目別学校教育費８　高等学校通信制課程",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363680","00400202","第２３表　中支出項目別学校教育費９　中等教育学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363681","00400202","第２３表　中支出項目別学校教育費１０　高等専門学校",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363682","00400202","第２４表　社会教育費（支出項目別）１　総額",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363683","00400202","第２４表　社会教育費（支出項目別）２　公民館",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363684","00400202","第２４表　社会教育費（支出項目別）３　図書館",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363685","00400202","第２４表　社会教育費（支出項目別）４　博物館",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363686","00400202","第２４表　社会教育費（支出項目別）５　体育施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363687","00400202","第２４表　社会教育費（支出項目別）６　青少年教育施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363688","00400202","第２４表　社会教育費（支出項目別）７　女性教育施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363689","00400202","第２４表　社会教育費（支出項目別）８　文化会館",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363690","00400202","第２４表　社会教育費（支出項目別）９　その他の社会教育施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363691","00400202","第２４表　社会教育費（支出項目別）１０　教育委員会が行った社会教育活動",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363692","00400202","第２４表　社会教育費（支出項目別）１１　文化財保護",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363693","00400202","第２５表　教育行政費（支出項目別）",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363694","00400202","第２６表　設置者別高等学校教育費（中支出項目別）１　高等学校合計",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363695","00400202","第２６表　設置者別高等学校教育費（中支出項目別）２　全日制課程",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363696","00400202","第２６表　設置者別高等学校教育費（中支出項目別）３　定時制課程",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
