"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003445698","00650408","039","第6-3-7表_自動車の使用状況別-月別エネルギー種別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445699","00650408","040","第6-4-1表_基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445700","00650408","041","第6-4-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445701","00650408","042","第6-4-3表_暖房使用状況別-年間エネルギー種別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445702","00650408","043","第6-4-4表_入浴状況、お湯の使い方別-年間エネルギー種別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445703","00650408","044","第6-4-5表_調理食数別-年間エネルギー種別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445704","00650408","045","第6-4-6表_省エネルギー行動実施状況別-年間エネルギー種別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445705","00650408","046","第6-4-7表_自動車の使用状況別-年間エネルギー種別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445706","00650408","047","第6-5-1表_基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別支払金額","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445707","00650408","048","第6-5-2表_機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別支払金額","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445708","00650408","049","第6-5-3表_暖房使用状況別-年間エネルギー種別支払金額","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445709","00650408","050","第6-5-4表_入浴状況、お湯の使い方別-年間エネルギー種別支払金額","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445710","00650408","051","第6-5-5表_調理食数別-年間エネルギー種別支払金額","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445711","00650408","052","第6-5-6表_省エネルギー行動実施状況別-年間エネルギー種別支払金額","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445712","00650408","053","第6-5-7表_自動車の使用状況別-年間エネルギー種別支払金額","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445713","00650408","054","第7-1-1表_参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別エネルギー消費量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445714","00650408","055","第7-1-2表_参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別エネルギー消費量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445715","00650408","056","第7-1-3表_参考：暖房使用状況別-年間用途別エネルギー消費量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445716","00650408","057","第7-1-4表_参考：入浴状況、お湯の使い方別-年間用途別エネルギー消費量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445717","00650408","058","第7-1-5表_参考：調理食数別-年間用途別エネルギー消費量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445718","00650408","059","第7-1-6表_参考：省エネルギー行動実施状況別-年間用途別エネルギー消費量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445719","00650408","060","第7-1-7表_参考：自動車の使用状況別-年間用途別エネルギー消費量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445720","00650408","061","第7-2-1表_参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445721","00650408","062","第7-2-2表_参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445722","00650408","063","第7-2-3表_参考：暖房使用状況別-年間用途別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445723","00650408","064","第7-2-4表_参考：入浴状況、お湯の使い方別-年間用途別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445724","00650408","065","第7-2-5表_参考：調理食数別-年間用途別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445725","00650408","066","第7-2-6表_参考：省エネルギー行動実施状況別-年間用途別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0003445726","00650408","067","第7-2-7表_参考：自動車の使用状況別-年間用途別二酸化炭素排出量","平成31年度　家庭部門のCO2排出実態統計調査","全国","年度次","201904-202003","2024-03-26"
"0004011007","00650408","1","基本項目（世帯、住宅、機器使用状況等）別-世帯人数、住宅の建て方等","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011008","00650408","2-1","基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（テレビ、冷蔵庫、エアコン、洗濯機、衣類乾燥機、浴室乾燥機、食器洗い乾燥機、食器乾燥機、電子レンジ、ガスオーブン）","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011009","00650408","2-2","基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（炊飯器、電気ポット、ウォーターサーバー、温水洗浄便座、暖房便座、加湿器、除湿機、空気清浄機、パソコン、ビデオレコーダー、インターネットモデム・ルーター）・ペットのための設備","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011010","00650408","2-3","基本項目（世帯、住宅、機器使用状況等）別-機器の製造時期（テレビ、冷蔵庫、エアコン）","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011011","00650408","2-4","基本項目（世帯、住宅、機器使用状況等）別-機器の種類・大きさ（テレビ、冷蔵庫、エアコン）","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011012","00650408","2-5","基本項目（世帯、住宅、機器使用状況等）別-機器の種類（給湯器・給湯システム、コンロ)","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011013","00650408","2-6","基本項目（世帯、住宅、機器使用状況等）別-太陽光発電の使用有無、総容量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011014","00650408","3-1","基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（暖房の仕方、個別暖房機器の使用台数、太陽熱利用暖房システムの使用状況、セントラル暖房システムの使用状況、床暖房の使用状況）","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011015","00650408","3-2","基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（最もよく使う暖房機器、最もよく使う暖房機器の温度設定状況、最もよく使う暖房機器の寒い時期の平日の使用時間、ペットのための暖房使用の有無、暖房室数）","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011016","00650408","3-3","基本項目（世帯、住宅、機器使用状況等）別-冷房使用状況","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011017","00650408","3-4","基本項目（世帯、住宅、機器使用状況等）別-入浴状況、冬のお湯の使用状況","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011018","00650408","3-5","基本項目（世帯、住宅、機器使用状況等）別-調理食数","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011019","00650408","3-6","基本項目（世帯、住宅、機器使用状況等）別-照明の使用状況","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011020","00650408","3-7","基本項目（世帯、住宅、機器使用状況等）別-機器の使用状況（平日のテレビの使用時間、衣類乾燥機の使用頻度）","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011021","00650408","3-8","基本項目（世帯、住宅、機器使用状況等）別-省エネルギー行動実施状況","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011022","00650408","4-1","基本項目（世帯、住宅、機器使用状況等）別-自動車の保有状況","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011023","00650408","4-2","基本項目（世帯、住宅、機器使用状況等）別-自動車の種類、排気量、燃費、使用状況","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011024","00650408","5","基本項目（世帯、住宅、機器使用状況等）別-エネルギー種別使用用途、家庭で使用しているエネルギー種","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011025","00650408","6-1-1","基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011026","00650408","6-1-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011027","00650408","6-1-3","暖房使用状況別-月別エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011028","00650408","6-1-4","入浴状況、お湯の使い方別-月別エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011029","00650408","6-1-5","調理食数別-月別エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011030","00650408","6-1-6","省エネルギー行動実施状況別-月別エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011031","00650408","6-1-7","自動車の使用状況別-月別エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011032","00650408","6-2-1","基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011033","00650408","6-2-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011034","00650408","6-2-3","暖房使用状況別-年間エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011035","00650408","6-2-4","入浴状況、お湯の使い方別-年間エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011036","00650408","6-2-5","調理食数別-年間エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011037","00650408","6-2-6","省エネルギー行動実施状況別-年間エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011038","00650408","6-2-7","自動車の使用状況別-年間エネルギー種別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011039","00650408","6-3-1","基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011040","00650408","6-3-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011041","00650408","6-3-3","暖房使用状況別-月別エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011042","00650408","6-3-4","入浴状況、お湯の使い方別-月別エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011043","00650408","6-3-5","調理食数別-月別エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011044","00650408","6-3-6","省エネルギー行動実施状況別-月別エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011045","00650408","6-3-7","自動車の使用状況別-月別エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011046","00650408","6-4-1","基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011047","00650408","6-4-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011048","00650408","6-4-3","暖房使用状況別-年間エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011049","00650408","6-4-4","入浴状況、お湯の使い方別-年間エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011050","00650408","6-4-5","調理食数別-年間エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011051","00650408","6-4-6","省エネルギー行動実施状況別-年間エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011052","00650408","6-4-7","自動車の使用状況別-年間エネルギー種別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011053","00650408","6-5-1","基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別支払金額","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011054","00650408","6-5-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別支払金額","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011055","00650408","6-5-3","暖房使用状況別-年間エネルギー種別支払金額","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011056","00650408","6-5-4","入浴状況、お湯の使い方別-年間エネルギー種別支払金額","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011057","00650408","6-5-5","調理食数別-年間エネルギー種別支払金額","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011058","00650408","6-5-6","省エネルギー行動実施状況別-年間エネルギー種別支払金額","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011059","00650408","6-5-7","自動車の使用状況別-年間エネルギー種別支払金額","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011060","00650408","7-1-1","参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011061","00650408","7-1-2","参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011062","00650408","7-1-3","参考：暖房使用状況別-年間用途別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011063","00650408","7-1-4","参考：入浴状況、お湯の使い方別-年間用途別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011064","00650408","7-1-5","参考：調理食数別-年間用途別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011065","00650408","7-1-6","参考：省エネルギー行動実施状況別-年間用途別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011066","00650408","7-1-7","参考：自動車の使用状況別-年間用途別エネルギー消費量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011067","00650408","7-2-1","参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011068","00650408","7-2-2","参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011069","00650408","7-2-3","参考：暖房使用状況別-年間用途別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011070","00650408","7-2-4","参考：入浴状況、お湯の使い方別-年間用途別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011071","00650408","7-2-5","参考：調理食数別-年間用途別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011072","00650408","7-2-6","参考：省エネルギー行動実施状況別-年間用途別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004011073","00650408","7-2-7","参考：自動車の使用状況別-年間用途別二酸化炭素排出量","平成29年度　家庭部門のCO2排出実態統計調査","地方","年度次","201704-201803","2024-03-26"
"0004010674","00650408","1","基本項目（世帯、住宅、機器使用状況等）別-世帯人数、住宅の建て方等","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010675","00650408","2-1","基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（テレビ、冷蔵庫、エアコン、洗濯機、衣類乾燥機、浴室乾燥機、食器洗い乾燥機、食器乾燥機、電子レンジ、ガスオーブン）","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010676","00650408","2-2","基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（炊飯器、電気ポット、ウォーターサーバー、温水洗浄便座、暖房便座、加湿器、除湿機、空気清浄機、パソコン、ビデオレコーダー、インターネットモデム・ルーター）・ペットのための設備","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010677","00650408","2-3","基本項目（世帯、住宅、機器使用状況等）別-機器の製造時期（テレビ、冷蔵庫、エアコン）","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010678","00650408","2-4","基本項目（世帯、住宅、機器使用状況等）別-機器の種類・大きさ（テレビ、冷蔵庫、エアコン）","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010679","00650408","2-5","基本項目（世帯、住宅、機器使用状況等）別-機器の種類（給湯器・給湯システム、コンロ)","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010680","00650408","2-6","基本項目（世帯、住宅、機器使用状況等）別-太陽光発電の使用有無、総容量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010681","00650408","3-1","基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（暖房の仕方、個別暖房機器の使用台数、太陽熱利用暖房システムの使用状況、セントラル暖房システムの使用状況、床暖房の使用状況）","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010682","00650408","3-2","基本項目（世帯、住宅、機器使用状況等）別-暖房使用状況（最もよく使う暖房機器、最もよく使う暖房機器の温度設定状況、最もよく使う暖房機器の寒い時期の平日の使用時間、ペットのための暖房使用の有無、暖房室数）","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010683","00650408","3-3","基本項目（世帯、住宅、機器使用状況等）別-冷房使用状況","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010684","00650408","3-4","基本項目（世帯、住宅、機器使用状況等）別-入浴状況、冬のお湯の使用状況","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010685","00650408","3-5","基本項目（世帯、住宅、機器使用状況等）別-調理食数","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010686","00650408","3-6","基本項目（世帯、住宅、機器使用状況等）別-照明の使用状況","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010687","00650408","3-7","基本項目（世帯、住宅、機器使用状況等）別-機器の使用状況（平日のテレビの使用時間、衣類乾燥機の使用頻度）","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010688","00650408","3-8","基本項目（世帯、住宅、機器使用状況等）別-省エネルギー行動実施状況","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010689","00650408","4-1","基本項目（世帯、住宅、機器使用状況等）別-自動車の保有状況","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010690","00650408","4-2","基本項目（世帯、住宅、機器使用状況等）別-自動車の種類、排気量、燃費、使用状況","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010691","00650408","5","基本項目（世帯、住宅、機器使用状況等）別-エネルギー種別使用用途、家庭で使用しているエネルギー種","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010692","00650408","6-1-1","基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010693","00650408","6-1-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010694","00650408","6-1-3","暖房使用状況別-月別エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010695","00650408","6-1-4","入浴状況、お湯の使い方別-月別エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010696","00650408","6-1-5","調理食数別-月別エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010697","00650408","6-1-6","省エネルギー行動実施状況別-月別エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010698","00650408","6-1-7","自動車の使用状況別-月別エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010699","00650408","6-2-1","基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010700","00650408","6-2-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010701","00650408","6-2-3","暖房使用状況別-年間エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010702","00650408","6-2-4","入浴状況、お湯の使い方別-年間エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010703","00650408","6-2-5","調理食数別-年間エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010704","00650408","6-2-6","省エネルギー行動実施状況別-年間エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010705","00650408","6-2-7","自動車の使用状況別-年間エネルギー種別エネルギー消費量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010706","00650408","6-3-1","基本項目（世帯、住宅、機器使用状況等）別-月別エネルギー種別二酸化炭素排出量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010707","00650408","6-3-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-月別エネルギー種別二酸化炭素排出量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010708","00650408","6-3-3","暖房使用状況別-月別エネルギー種別二酸化炭素排出量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010709","00650408","6-3-4","入浴状況、お湯の使い方別-月別エネルギー種別二酸化炭素排出量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010710","00650408","6-3-5","調理食数別-月別エネルギー種別二酸化炭素排出量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010711","00650408","6-3-6","省エネルギー行動実施状況別-月別エネルギー種別二酸化炭素排出量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010712","00650408","6-3-7","自動車の使用状況別-月別エネルギー種別二酸化炭素排出量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010713","00650408","6-4-1","基本項目（世帯、住宅、機器使用状況等）別-年間エネルギー種別二酸化炭素排出量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
"0004010714","00650408","6-4-2","機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間エネルギー種別二酸化炭素排出量","平成30年度　家庭部門のCO2排出実態統計調査","地方","年度次","201804-201903","2024-03-26"
