"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003442832","00100409","4.主要系列表 1.国内総生産(支出側)　実質:連鎖方式-暦年　対前年増加寄与度","4","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442833","00100409","4.主要系列表 1.国内総生産(支出側)　実質:連鎖方式-四半期　金額(2015暦年連鎖価格)・対前年同期増加率","4","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442834","00100409","4.主要系列表 1.国内総生産(支出側)　デフレーター:連鎖方式-年度　指数(2015暦年=100)・対前年度増加率","4","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442835","00100409","4.主要系列表 1.国内総生産(支出側)　デフレーター:連鎖方式-暦年　指数(2015暦年=100)・対前年増加率","4","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442836","00100409","4.主要系列表 1.国内総生産(支出側)　デフレーター:連鎖方式-四半期　指数(2015暦年=100)・対前年同期増加率","4","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442837","00100409","4.主要系列表 2.国民所得・国民可処分所得の分配　名目-年度　金額・対前年度増加率・構成比","4","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442838","00100409","4.主要系列表 2.国民所得・国民可処分所得の分配　名目-暦年　金額・対前年増加率・構成比","4","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442839","00100409","4.主要系列表 2.国民所得・国民可処分所得の分配　名目-四半期　金額・対前年同期増加率_原系列","4","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442840","00100409","4.主要系列表 3.経済活動別国内総生産　名目-暦年　金額・対前年増加率・構成比","4","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442841","00100409","4.主要系列表 3.経済活動別国内総生産　実質:連鎖方式-暦年　金額(2015暦年連鎖価格)・対前年増加率","4","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442842","00100409","4.主要系列表 3.経済活動別国内総生産　デフレーター:連鎖方式-暦年　指数(2015暦年=100)・対前年増加率","4","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442738","00100409","5.付表 6(1).一般政府の部門別勘定","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442843","00100409","5.付表 1.財貨・サービスの供給と需要(名目)　(参考)主要系列表1の財貨・サービスの輸出入との関係","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442844","00100409","5.付表 6(2).一般政府の部門別勘定(GFS)　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442845","00100409","5.付表 7.一般政府の機能別支出(COFOG)　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442846","00100409","5.付表 8.一般政府の機能別最終消費支出(COFOG)　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442847","00100409","5.付表 9.一般政府から家計への移転の明細表(社会保障関係)","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442848","00100409","5.付表 11.家計の形態別最終消費支出の構成　名目　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442849","00100409","5.付表 11.家計の形態別最終消費支出の構成　名目　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442850","00100409","5.付表 11.家計の形態別最終消費支出の構成　名目　四半期","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442851","00100409","5.付表 11.家計の形態別最終消費支出の構成　実質:連鎖方式-年度　2015暦年連鎖価格","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442852","00100409","5.付表 11.家計の形態別最終消費支出の構成　実質:連鎖方式-暦年　2015暦年連鎖価格","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442853","00100409","5.付表 11.家計の形態別最終消費支出の構成　実質:連鎖方式-四半期　2015暦年連鎖価格","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442854","00100409","5.付表 11.家計の形態別最終消費支出の構成　デフレーター:連鎖方式-年度　2015暦年=100","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442855","00100409","5.付表 11.家計の形態別最終消費支出の構成　デフレーター:連鎖方式-暦年　2015暦年=100","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442856","00100409","5.付表 11.家計の形態別最終消費支出の構成　デフレーター:連鎖方式-四半期　2015暦年=100","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442857","00100409","5.付表 12.家計の目的別最終消費支出の構成　名目　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442858","00100409","5.付表 12.家計の目的別最終消費支出の構成　名目　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442859","00100409","5.付表 12.家計の目的別最終消費支出の構成　名目　四半期","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442860","00100409","5.付表 12.家計の目的別最終消費支出の構成　実質:連鎖方式-年度　2015暦年連鎖価格","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442861","00100409","5.付表 12.家計の目的別最終消費支出の構成　実質:連鎖方式-暦年　2015暦年連鎖価格","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442862","00100409","5.付表 12.家計の目的別最終消費支出の構成　実質:連鎖方式-四半期　2015暦年連鎖価格","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442863","00100409","5.付表 12.家計の目的別最終消費支出の構成　デフレーター:連鎖方式-年度　2015暦年=100","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442864","00100409","5.付表 12.家計の目的別最終消費支出の構成　デフレーター:連鎖方式-暦年　2015暦年=100","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442865","00100409","5.付表 12.家計の目的別最終消費支出の構成　デフレーター:連鎖方式-四半期　2015暦年=100","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442866","00100409","5.付表 13.対家計民間非営利団体の目的別最終消費支出　名目　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442867","00100409","5.付表 13.対家計民間非営利団体の目的別最終消費支出　実質:連鎖方式-年度　2015暦年連鎖価格","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442868","00100409","5.付表 14.形態別の総資本形成　名目　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442869","00100409","5.付表 14.形態別の総資本形成　実質:連鎖方式-暦年　2015暦年連鎖価格","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442870","00100409","5.付表 15.民間・公的別の総資本形成　名目　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442871","00100409","5.付表 15.民間・公的別の総資本形成　名目　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442872","00100409","5.付表 15.民間・公的別の総資本形成　名目　四半期","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442873","00100409","5.付表 16.民間・公的別の固定資本減耗　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442874","00100409","5.付表 16.民間・公的別の固定資本減耗　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442875","00100409","5.付表 17.在庫品評価調整額　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442876","00100409","5.付表 17.在庫品評価調整額　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442877","00100409","5.付表 17.在庫品評価調整額　四半期","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442878","00100409","5.付表 18.制度部門別の純貸出(+)/純借入(-)　金額　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442879","00100409","5.付表 18.制度部門別の純貸出(+)/純借入(-)　金額　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442880","00100409","5.付表 18.制度部門別の純貸出(+)/純借入(-)　名目GDPに対する比率　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442881","00100409","5.付表 18.制度部門別の純貸出(+)/純借入(-)　名目GDPに対する比率　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442882","00100409","5.付表 19.海外勘定　経常取引　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442883","00100409","5.付表 19.海外勘定　資本取引　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442884","00100409","5.付表 19.海外勘定　金融取引　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442885","00100409","5.付表 19.海外勘定　経常取引　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442886","00100409","5.付表 19.海外勘定　資本取引　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442887","00100409","5.付表 19.海外勘定　金融取引　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442888","00100409","5.付表 19.海外勘定　経常取引　四半期","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442889","00100409","5.付表 19.海外勘定　資本取引　四半期","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442890","00100409","5.付表 20.民間・公的企業の所得支出勘定　a.民間法人企業_(a)第1次所得の配分勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442891","00100409","5.付表 20.民間・公的企業の所得支出勘定　a.民間法人企業_(b)所得の第2次分配勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442892","00100409","5.付表 20.民間・公的企業の所得支出勘定　a.民間法人企業_(c)可処分所得の使用勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442893","00100409","5.付表 20.民間・公的企業の所得支出勘定　a.民間法人企業_(a)第1次所得の配分勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442894","00100409","5.付表 20.民間・公的企業の所得支出勘定　a.民間法人企業_(b)所得の第2次分配勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442895","00100409","5.付表 20.民間・公的企業の所得支出勘定　a.民間法人企業_(c)可処分所得の使用勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442896","00100409","5.付表 20.民間・公的企業の所得支出勘定　b.民間非金融法人企業_(a)第1次所得の配分勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442897","00100409","5.付表 20.民間・公的企業の所得支出勘定　b.民間非金融法人企業_(b)所得の第2次分配勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442898","00100409","5.付表 20.民間・公的企業の所得支出勘定　b.民間非金融法人企業_(c)可処分所得の使用勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442899","00100409","5.付表 20.民間・公的企業の所得支出勘定　b.民間非金融法人企業_(a)第1次所得の配分勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442900","00100409","5.付表 20.民間・公的企業の所得支出勘定　b.民間非金融法人企業_(b)所得の第2次分配勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442901","00100409","5.付表 20.民間・公的企業の所得支出勘定　b.民間非金融法人企業_(c)可処分所得の使用勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442902","00100409","5.付表 20.民間・公的企業の所得支出勘定　c.民間金融機関_(a)第1次所得の配分勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442903","00100409","5.付表 20.民間・公的企業の所得支出勘定　c.民間金融機関_(b)所得の第2次分配勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442904","00100409","5.付表 20.民間・公的企業の所得支出勘定　c.民間金融機関_(c)可処分所得の使用勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442905","00100409","5.付表 20.民間・公的企業の所得支出勘定　c.民間金融機関_(a)第1次所得の配分勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442906","00100409","5.付表 20.民間・公的企業の所得支出勘定　c.民間金融機関_(b)所得の第2次分配勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442907","00100409","5.付表 20.民間・公的企業の所得支出勘定　c.民間金融機関_(c)可処分所得の使用勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442908","00100409","5.付表 20.民間・公的企業の所得支出勘定　d.公的企業_(a)第1次所得の配分勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442909","00100409","5.付表 20.民間・公的企業の所得支出勘定　d.公的企業_(b)所得の第2次分配勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442910","00100409","5.付表 20.民間・公的企業の所得支出勘定　d.公的企業_(c)可処分所得の使用勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442911","00100409","5.付表 20.民間・公的企業の所得支出勘定　d.公的企業_(a)第1次所得の配分勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442912","00100409","5.付表 20.民間・公的企業の所得支出勘定　d.公的企業_(b)所得の第2次分配勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442913","00100409","5.付表 20.民間・公的企業の所得支出勘定　d.公的企業_(c)可処分所得の使用勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442914","00100409","5.付表 20.民間・公的企業の所得支出勘定　e.公的非金融企業_(a)第1次所得の配分勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442915","00100409","5.付表 20.民間・公的企業の所得支出勘定　e.公的非金融企業_(b)所得の第2次分配勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442916","00100409","5.付表 20.民間・公的企業の所得支出勘定　e.公的非金融企業_(c)可処分所得の使用勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442917","00100409","5.付表 20.民間・公的企業の所得支出勘定　e.公的非金融企業_(a)第1次所得の配分勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442918","00100409","5.付表 20.民間・公的企業の所得支出勘定　e.公的非金融企業_(b)所得の第2次分配勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442919","00100409","5.付表 20.民間・公的企業の所得支出勘定　e.公的非金融企業_(c)可処分所得の使用勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442920","00100409","5.付表 20.民間・公的企業の所得支出勘定　f.公的金融機関_(a)第1次所得の配分勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442921","00100409","5.付表 20.民間・公的企業の所得支出勘定　f.公的金融機関_(b)所得の第2次分配勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442922","00100409","5.付表 20.民間・公的企業の所得支出勘定　f.公的金融機関_(c)可処分所得の使用勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442923","00100409","5.付表 20.民間・公的企業の所得支出勘定　f.公的金融機関_(a)第1次所得の配分勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442924","00100409","5.付表 20.民間・公的企業の所得支出勘定　f.公的金融機関_(b)所得の第2次分配勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442925","00100409","5.付表 20.民間・公的企業の所得支出勘定　f.公的金融機関_(c)可処分所得の使用勘定　暦年","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442926","00100409","5.付表 22.固定資本マトリックス　名目　暦年　経済活動別","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442927","00100409","5.付表 22.固定資本マトリックス　実質:連鎖方式-暦年　2015暦年連鎖価格　経済活動別","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442928","00100409","5.付表 23.実質国民可処分所得　実質:連鎖方式-年度　2015暦年連鎖価格","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442929","00100409","5.付表 23.実質国民可処分所得　実質:連鎖方式-暦年　2015暦年連鎖価格","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442930","00100409","5.付表 24.金融資産・負債の取引　(1)総括表-金融資産の取引　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442931","00100409","5.付表 24.金融資産・負債の取引　(1)総括表-負債の取引　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442932","00100409","5.付表 24.金融資産・負債の取引　(2)金融機関の内訳-金融資産の取引　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442933","00100409","5.付表 24.金融資産・負債の取引　(2)金融機関の内訳-負債の取引　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442934","00100409","5.付表 24.金融資産・負債の取引　(3)一般政府の内訳　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442955","00100409","5.付表 10.社会保障負担の明細表","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442956","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　a.民間法人企業_(a)資本勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442957","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　a.民間法人企業_(b)金融勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442958","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　b.民間非金融法人企業_(a)資本勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442959","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　b.民間非金融法人企業_(b)金融勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442960","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　c.民間金融機関_(a)資本勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442961","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　c.民間金融機関_(b)金融勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442962","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　d.公的企業_(a)資本勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442963","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　d.公的企業_(b)金融勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442964","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　e.公的非金融企業_(a)資本勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442965","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　e.公的非金融企業_(b)金融勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442966","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　f.公的金融機関_(a)資本勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442967","00100409","5.付表 21.民間・公的企業の資本勘定・金融勘定　f.公的金融機関_(b)金融勘定　年度","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442968","00100409","5.付表 22.固定資本マトリックス　名目　暦年　制度部門別","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442969","00100409","5.付表 22.固定資本マトリックス　実質:連鎖方式-暦年　2015暦年連鎖価格　制度部門別","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442970","00100409","5.付表 2.経済活動別の国内総生産・要素所得　中間投入デフレーター(連鎖方式)-暦年　2015暦年=100","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442971","00100409","5.付表 2.経済活動別の国内総生産・要素所得　国内総生産デフレーター(連鎖方式)-暦年　2015暦年=100","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
"0003442972","00100409","5.付表 3.経済活動別の就業者数・雇用者数､労働時間数　年度　就業者","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442973","00100409","5.付表 3.経済活動別の就業者数・雇用者数､労働時間数　年度　雇用者","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442974","00100409","5.付表 3.経済活動別の就業者数・雇用者数､労働時間数　年度　労働時間数","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-05-27"
"0003442975","00100409","5.付表 3.経済活動別の就業者数・雇用者数､労働時間数　暦年　就業者","5","国民経済計算年次推計","平成27年基準","2019年度（令和元年度）年次推計","フロー編","年次","201901-201912","2025-04-04"
