"STATDISPID","statcode","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003206251","00250002","商業・法人登記(年計表) 法務局及び地方法務局管内別･種類別　限定責任信託の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003206252","00250002","商業・法人登記(年計表) 法務局及び地方法務局管内別･種類別　商号の仮登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003206253","00250002","商業・法人登記(年計表) 法務局及び地方法務局管内別　外国有限会社登記","登記統計","商業・法人","年次",,"2024-05-31"
"0003206255","00250002","商業・法人登記(年計表) 法務局及び地方法務局管内別･種類別　社団法人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003206256","00250002","商業・法人登記(年計表) 法務局及び地方法務局管内別･種類別　財団法人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003206257","00250002","商業・法人登記(年計表) 法務局及び地方法務局管内別･種類別　有限責任中間法人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003206260","00250002","商業・法人登記(年計表) 法務局及び地方法務局管内別･種類別　無限責任中間法人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268297","00250002","会社及び登記の種類別　会社の登記の件数","登記統計","商業・法人","月次",,"2025-05-30"
"0003268298","00250002","登記の種類別・資本金階級別　会社の資本金の額の変動の件数及び金額","登記統計","商業・法人","月次",,"2025-05-30"
"0003268318","00250002","商業・法人登記(年次表） 種類別 株式会社の登記の件数","登記統計","商業・法人","年次",,"2025-05-30"
"0003268319","00250002","商業・法人登記(年次表） 種類別 特例有限会社の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268320","00250002","商業・法人登記(年次表） 種類別 合名会社の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268321","00250002","商業・法人登記(年次表） 種類別 合資会社の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268322","00250002","商業・法人登記(年次表） 種類別 合同会社の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268323","00250002","商業・法人登記(年次表） 種類別 外国会社の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268324","00250002","商業・法人登記(年次表） 種類別 商号，未成年者，後見人及び支配人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268325","00250002","商業・法人登記(年次表） 種類別 社団法人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268326","00250002","商業・法人登記(年次表） 種類別 財団法人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268327","00250002","商業・法人登記(年次表） 種類別 有限責任中間法人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268328","00250002","商業・法人登記(年次表） 種類別 無限責任中間法人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268329","00250002","商業・法人登記(年次表） 種類別 一般社団法人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268330","00250002","商業・法人登記(年次表） 種類別 一般財団法人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268331","00250002","商業・法人登記(年次表） 種類別 相互会社の登記の件数","登記統計","商業・法人","年次",,"2025-05-30"
"0003268332","00250002","商業・法人登記(年次表） 種類別 特定目的会社の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268333","00250002","商業・法人登記(年次表） 種類別 投資法人の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268334","00250002","商業・法人登記(年次表） 種類別 組合及びその他の法人の登記の件数","登記統計","商業・法人","年次",,"2025-05-30"
"0003268335","00250002","商業・法人登記(年次表） 種類別 投資事業有限責任組合契約の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268336","00250002","商業・法人登記(年次表） 種類別 有限責任事業組合契約の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003268337","00250002","商業・法人登記(年次表） 種類別 限定責任信託の登記の件数","登記統計","商業・法人","年次",,"2024-05-31"
"0003270262","00250002","登録免許税 条項別　租税特別措置法による登録免許税の軽減件数及び納付額","登記統計","登録免許税・登記手数料","年度次",,"2024-09-30"
"0003270263","00250002","登録免許税 条項別　租税特別措置法による登録免許税の免除件数","登記統計","登録免許税・登記手数料","年度次",,"2024-09-30"
"0003270264","00250002","登記手数料 種類別　登記手数料の納付件数及び納付額","登記統計","登録免許税・登記手数料","年度次",,"2025-05-30"
"0003281081","00250002","登録免許税 登記等の区分別　登録免許税の課税件数及び納付額","登記統計","登録免許税・登記手数料","年度次",,"2024-09-30"
"0003281491","00250002","登録免許税 法務局及び地方法務局管内別・登記の種類別　登録免許税の納付額","登記統計","登録免許税・登記手数料","年度次",,"2024-09-30"
"0003281492","00250002","登記手数料 法務局及び地方法務局管内別・種類別　登記手数料の納付額","登記統計","登録免許税・登記手数料","年度次",,"2025-05-30"
