"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003094313","00500217","1-2","都道府県別、地域別、月別統計 素材需給の動向　素材生産量 主要部門別、樹種別素材生産量 製材用","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094330","00500217","1-2","都道府県別、地域別、月別統計 素材需給の動向　素材生産量 主要部門別、樹種別素材生産量 合計","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094342","00500217","1-2","都道府県別、地域別、月別統計 素材需給の動向　素材生産量 主要部門別、樹種別素材生産量 木材チップ用","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070162","00500217","2","森林計画区別統計 製材用動力の出力階層別工場数及び出力数（12月31日現在） 製材用動力の出力階層別工場数（12月31日現在）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094339","00500217","2","森林計画区別統計 製材用動力の出力階層別工場数及び出力数（12月31日現在） 製材用動力の出力階層別出力数（12月31日現在）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070015","00500217","2-1","総括表 木材産業の動向　製材業 製材用動力の出力階層別工場数(12月31日現在）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070016","00500217","2-1","総括表 木材産業の動向　製材業 製材用動力の出力階層別出力数","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070017","00500217","2-1","総括表 木材産業の動向　製材業 従業者数規模別製材工場数及び従業者数(12月操業）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070018","00500217","2-1","総括表 木材産業の動向　製材業 素材の入荷類型別製材工場数及び入荷量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070019","00500217","2-1","総括表 木材産業の動向　製材業 製材用動力の出力階層別、入荷類型別製材工場数及び入荷量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070020","00500217","2-1","総括表 木材産業の動向　製材業 製材用素材の外材入荷量のうち半製品入荷量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070021","00500217","2-1","総括表 木材産業の動向　製材業 用途別製材品出荷量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070050","00500217","2-1-1","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別工場数（12月31日現在）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070098","00500217","2-1-10","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材品の出荷先別出荷量（販売量のみ）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070099","00500217","2-1-11","都道府県別、地域別、月別統計 木材産業の動向　製材業 平成21年月別製材用素材入荷量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070100","00500217","2-1-12","都道府県別、地域別、月別統計 木材産業の動向　製材業 平成21年月別製材用素材消費量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070101","00500217","2-1-13","都道府県別、地域別、月別統計 木材産業の動向　製材業 平成21年月別製材用素材在庫量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070102","00500217","2-1-14","都道府県別、地域別、月別統計 木材産業の動向　製材業 平成21年月別製材品生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070103","00500217","2-1-15","都道府県別、地域別、月別統計 木材産業の動向　製材業 平成21年月別製材品出荷量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070104","00500217","2-1-16","都道府県別、地域別、月別統計 木材産業の動向　製材業 平成21年月別製材品在庫量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070051","00500217","2-1-2","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別出力数（12月31日現在）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070052","00500217","2-1-3","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別工場数及び従業者数（12月操業） 合計","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070054","00500217","2-1-3","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別工場数及び従業者数（12月操業） 22.5～37.5kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070055","00500217","2-1-3","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別工場数及び従業者数（12月操業） 37.5～75.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070056","00500217","2-1-3","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別工場数及び従業者数（12月操業） 75.0～150.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070057","00500217","2-1-3","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別工場数及び従業者数（12月操業） 150.0～300.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070058","00500217","2-1-3","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別工場数及び従業者数（12月操業） 300.0kW以上","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094298","00500217","2-1-3","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別工場数及び従業者数（12月操業） 7.5～22.5kW未満","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070059","00500217","2-1-4","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、従業者数規模別工場数（12月操業） 合計","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070060","00500217","2-1-4","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、従業者数規模別工場数（12月操業） 7.5～22.5kW未満","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070061","00500217","2-1-4","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、従業者数規模別工場数（12月操業） 22.5～37.5kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070062","00500217","2-1-4","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、従業者数規模別工場数（12月操業） 37.5～75.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070063","00500217","2-1-4","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、従業者数規模別工場数（12月操業） 75.0～150.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070064","00500217","2-1-4","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、従業者数規模別工場数（12月操業） 150.0～300.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070065","00500217","2-1-4","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、従業者数規模別工場数（12月操業） 300.0kW以上","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094299","00500217","2-1-5","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の材種別入荷工場数及び入荷量 37.5～75.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094314","00500217","2-1-5","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の材種別入荷工場数及び入荷量 7.5～22.5kW未満","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094315","00500217","2-1-5","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の材種別入荷工場数及び入荷量 150.0～300.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094331","00500217","2-1-5","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の材種別入荷工場数及び入荷量 合計","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094332","00500217","2-1-5","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の材種別入荷工場数及び入荷量 75.0～150.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094343","00500217","2-1-5","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の材種別入荷工場数及び入荷量 22.5～37.5kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094344","00500217","2-1-5","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の材種別入荷工場数及び入荷量 300.0kW以上","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094300","00500217","2-1-6","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の国産材・外材入荷割合別入荷工場数及び入荷量 合計","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094316","00500217","2-1-6","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の国産材・外材入荷割合別入荷工場数及び入荷量 22.5～37.5kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094317","00500217","2-1-6","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の国産材・外材入荷割合別入荷工場数及び入荷量 300.0kW以上","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094333","00500217","2-1-6","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の国産材・外材入荷割合別入荷工場数及び入荷量 7.5～22.5kW未満","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094334","00500217","2-1-6","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の国産材・外材入荷割合別入荷工場数及び入荷量 150.0～300.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094345","00500217","2-1-6","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の国産材・外材入荷割合別入荷工場数及び入荷量 37.5～75.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094361","00500217","2-1-6","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材の国産材・外材入荷割合別入荷工場数及び入荷量 75.0～150.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070080","00500217","2-1-7","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、製材用素材消費工場数及び消費量（12月31日現在）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094318","00500217","2-1-8","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、用途別製材品出荷工場数及び出荷量 37.5～75.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094335","00500217","2-1-8","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、用途別製材品出荷工場数及び出荷量 22.5～37.5kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094336","00500217","2-1-8","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、用途別製材品出荷工場数及び出荷量 300.0kW以上","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094346","00500217","2-1-8","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、用途別製材品出荷工場数及び出荷量 合計","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094347","00500217","2-1-8","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、用途別製材品出荷工場数及び出荷量 75.0～150.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094362","00500217","2-1-8","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、用途別製材品出荷工場数及び出荷量 7.5～22.5kW未満","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094363","00500217","2-1-8","都道府県別、地域別、月別統計 木材産業の動向　製材業 製材用動力の出力階層別、用途別製材品出荷工場数及び出荷量 150.0～300.0kW","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070095","00500217","2-1-9","都道府県別、地域別、月別統計 木材産業の動向　製材業 材種別、用途別製材品出荷工場数及び出荷量 人工乾燥材 合計","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070096","00500217","2-1-9","都道府県別、地域別、月別統計 木材産業の動向　製材業 材種別、用途別製材品出荷工場数及び出荷量 人工乾燥材 国産材","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070097","00500217","2-1-9","都道府県別、地域別、月別統計 木材産業の動向　製材業 材種別、用途別製材品出荷工場数及び出荷量 人工乾燥材 外材","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094319","00500217","2-1-9","都道府県別、地域別、月別統計 木材産業の動向　製材業 材種別、用途別製材品出荷工場数及び出荷量 国産材","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094320","00500217","2-1-9","都道府県別、地域別、月別統計 木材産業の動向　製材業 材種別、用途別製材品出荷工場数及び出荷量 外材 北洋材","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094337","00500217","2-1-9","都道府県別、地域別、月別統計 木材産業の動向　製材業 材種別、用途別製材品出荷工場数及び出荷量 外材 米材","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094348","00500217","2-1-9","都道府県別、地域別、月別統計 木材産業の動向　製材業 材種別、用途別製材品出荷工場数及び出荷量 外材 合計","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094349","00500217","2-1-9","都道府県別、地域別、月別統計 木材産業の動向　製材業 材種別、用途別製材品出荷工場数及び出荷量 外材 ニュージーランド材","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094364","00500217","2-1-9","都道府県別、地域別、月別統計 木材産業の動向　製材業 材種別、用途別製材品出荷工場数及び出荷量 外材 南洋材","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094365","00500217","2-1-9","都道府県別、地域別、月別統計 木材産業の動向　製材業 材種別、用途別製材品出荷工場数及び出荷量 外材 その他","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070022","00500217","2-2","総括表 木材産業の動向　合単板製造業 工場類型別合単板工場数及び従業者数（12月31日現在）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070023","00500217","2-2","総括表 木材産業の動向　合単板製造業 従業者数規模別合単板工場数及び従業者数（12月31日現在）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070024","00500217","2-2","総括表 木材産業の動向　合単板製造業 工場類型別、従業者数規模別合単板工場数及び従業者数","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070025","00500217","2-2","総括表 木材産業の動向　合単板製造業 普通合板の厚さ別生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070026","00500217","2-2","総括表 木材産業の動向　合単板製造業 針葉樹合板の厚さ別生産量（普通合板の内数）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070027","00500217","2-2","総括表 木材産業の動向　合単板製造業 普通合板の類別生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070028","00500217","2-2","総括表 木材産業の動向　合単板製造業 特殊合板生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070105","00500217","2-2-1","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 類型別合単板工場数及び従業者数","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003071340","00500217","2-2-2","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 単板製造用素材の入荷量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070107","00500217","2-2-3","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 普通合板 種類別、厚さ別生産量 合計","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070108","00500217","2-2-3","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 普通合板 種類別、厚さ別生産量 ３mm未満","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070109","00500217","2-2-3","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 普通合板 種類別、厚さ別生産量 ３～６mm","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070111","00500217","2-2-3","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 普通合板 種類別、厚さ別生産量 12mm以上","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070112","00500217","2-2-3","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 普通合板 針葉樹合板の生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094338","00500217","2-2-3","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 普通合板 種類別、厚さ別生産量 ６～12mm","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070113","00500217","2-2-4","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 特殊合板の生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070114","00500217","2-2-5","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 平成21年月別合板統計 単板製造用素材の入荷量、消費量及び在庫量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070115","00500217","2-2-5","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 平成21年月別合板統計 普通合板の生産量、出荷量及び在庫量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070116","00500217","2-2-5","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 平成21年月別合板統計 普通合板の種類別、厚さ別生産量 種類別","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070118","00500217","2-2-5","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 平成21年月別合板統計 普通合板の入荷量及び消費量（特殊合板用）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070119","00500217","2-2-5","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 平成21年月別合板統計 針葉樹合板の厚さ別生産量、出荷量及び在庫量（ベニヤコアー合板の内数）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070120","00500217","2-2-5","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 平成21年月別合板統計 普通合板の用途別生産量（内数）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070121","00500217","2-2-5","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 平成21年月別合板統計 特殊合板の生産量、出荷量及び在庫量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003071358","00500217","2-2-5","都道府県別、地域別、月別統計 木材産業の動向　合単板製造業 平成21年月別合板統計 普通合板の種類別、厚さ別生産量 厚さ別","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070029","00500217","2-3","総括表 木材産業の動向　木材チップ製造業 専門・兼営区分別、従業者数規模別木材チップ工場数及び従業者数（12月31日現在）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070030","00500217","2-3","総括表 木材産業の動向　木材チップ製造業 原材料の入手区分別、樹種別木材チップ生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070031","00500217","2-3","総括表 木材産業の動向　木材チップ製造業 専門・兼営区分別、従業者数規模別木材チップ生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070122","00500217","2-3-1","都道府県別、地域別、月別統計 木材産業の動向　木材チップ製造業 従業者数規模別工場数及び従業者数（12月31日現在）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070123","00500217","2-3-2","都道府県別、地域別、月別統計 木材産業の動向　木材チップ製造業 木材チップ生産量 針葉樹・広葉樹別、入手区分別生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094350","00500217","2-3-2","都道府県別、地域別、月別統計 木材産業の動向　木材チップ製造業 木材チップ生産量 専門・兼営区分別、入手区分別生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094366","00500217","2-3-2","都道府県別、地域別、月別統計 木材産業の動向　木材チップ製造業 木材チップ生産量 従業者数規模別生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094381","00500217","2-3-2","都道府県別、地域別、月別統計 木材産業の動向　木材チップ製造業 木材チップ生産量 針葉樹・広葉樹別、入手区分別生産量","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003094382","00500217","3","森林計画区別統計 製材用動力の出力階層別工場数及び従業者数（12月操業）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070032","00500217","3-1","総括表 木材価格の動向　素材価格（丸太価格） 製材用素材価格","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070033","00500217","3-1","総括表 木材価格の動向　素材価格（丸太価格） 合単板用素材価格","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070034","00500217","3-1","総括表 木材価格の動向　素材価格（丸太価格） 木材チップ用素材価格","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070126","00500217","3-1-1","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 製材用素材価格 まつ中丸太（径24.0～28.0cm、長3.65～4.0m、込み）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070127","00500217","3-1-1","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 製材用素材価格 すぎ小丸太（径8.0～13.0cm、長3.65～4.0m、込み）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070128","00500217","3-1-1","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 製材用素材価格 すぎ中丸太（径14.0～22.0cm、長3.65～4.0m、込み）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070129","00500217","3-1-1","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 製材用素材価格 すぎ中丸太（径24.0～28.0cm、長3.65～4.0m、込み）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070130","00500217","3-1-1","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 製材用素材価格 すぎ大丸太（径30.0～36.0cm、長3.65～4.0m、込み）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070131","00500217","3-1-1","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 製材用素材価格 ひのき中丸太（径14.0～22.0cm、長3.65～4.0m、込み）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070132","00500217","3-1-1","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 製材用素材価格 からまつ中丸太（径14.0～28.0cm、長3.65～4.0m、込み）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070133","00500217","3-1-1","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 製材用素材価格 えぞ・とどまつ大丸太（径30.0～38.0cm、長3.65～4.0m、込み）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070134","00500217","3-1-1","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 製材用素材価格 米まつ丸太（径30.0cm上、長6.0m上、No.３）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070135","00500217","3-1-1","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 製材用素材価格 米つが丸太（径30.0cm上、長6.0m上、No.３）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070136","00500217","3-1-1","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 製材用素材価格 北洋えぞまつ丸太（径20.0～28.0cm、長3.8m上、込み）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070137","00500217","3-1-2","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 合単板用素材価格　北洋からまつ丸太（径20.0cm上、長4.0m上、合板適材）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070138","00500217","3-1-3","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 木材チップ用素材価格 針葉樹丸太（チップ向け）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
"0003070139","00500217","3-1-3","都道府県別、地域別、月別統計 木材価格の動向（月別）　素材価格(丸太価格) 木材チップ用素材価格 広葉樹丸太（チップ向け）","木材統計調査","確報","平成21年木材需給報告書",NA,"年次","200901-200912","2019-02-05"
