"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003175541","00200357","4-4","第4章　インターネット附随サービス業 第4表　資本金規模別、インターネット附随サービス業の売上高見込み","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175600","00200357","4-4","第4章　インターネット附随サービス業 第4表　従業者規模別、インターネット附随サービス業の売上高見込み","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175542","00200357","4-5","第4章　インターネット附随サービス業 第5表　資本金規模別、出店者登録数 （インターネット・ショッピング・サイト運営、インターネット・オークション・サイト運営）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175601","00200357","4-5","第4章　インターネット附随サービス業 第5表　従業者規模別、出店者登録数 （インターネット・ショッピング・サイト運営、インターネット・オークション・サイト運営）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175583","00200357","4-6","第4章　インターネット附随サービス業 第6表　資本金規模別、利用者登録数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175602","00200357","4-6","第4章　インターネット附随サービス業 第6表　従業者規模別、利用者登録数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175543","00200357","4-7","第4章　インターネット附随サービス業 第7表　利用者登録のある企業のうち有料会員を有する割合","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175603","00200357","4-8","第4章　インターネット附随サービス業 第8表　資本金規模別、取得設備投資額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175604","00200357","4-8","第4章　インターネット附随サービス業 第8表　従業者規模別、取得設備投資額","情報通信業基本調査","年度次",0,"2020-11-17"
"0003175620","00200357","4-9","第4章　インターネット附随サービス業 第9表　取得設備投資額（一社平均）","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176080","00200357","5-1","第5章　情報サービス業 第1表　企業数 資本金規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176120","00200357","5-1","第5章　情報サービス業 第1表　企業数 情報サービス業売上高規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176140","00200357","5-1","第5章　情報サービス業 第1表　企業数 常時従業者規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176142","00200357","5-10","第5章　情報サービス業 第10表　業種別、人材育成","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176262","00200357","5-11","第5章　情報サービス業 第11表　業種別、事業運営の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176205","00200357","5-12","第5章　情報サービス業 第12表　業種別、ゲーム開発数と権利保有状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176340","00200357","5-13","第5章　情報サービス業 第13表　業種別、ゲーム開発に関するドキュメント化の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176341","00200357","5-14","第5章　情報サービス業 第14表　資本金規模別、売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176342","00200357","5-15","第5章　情報サービス業 第15表　資本金規模別、営業費用","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176343","00200357","5-16","第5章　情報サービス業 第16表　資本金規模別、認証取得への取組み状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176344","00200357","5-17","第5章　情報サービス業 第17表　資本金規模別、外部委託の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176345","00200357","5-18","第5章　情報サービス業 第18表　資本金規模別、受託の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176284","00200357","5-19","第5章　情報サービス業 第19表　資本金規模別、従業者の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176141","00200357","5-2","第5章　情報サービス業 第2表　業種別、売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003178041","00200357","5-2","第5章　情報サービス業 第2表　業種別、売上高 アクティビティベースの企業数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176346","00200357","5-20","第5章　情報サービス業 第20表　資本金規模別、技術者の給与制度","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176286","00200357","5-21","第5章　情報サービス業 第21表　資本金規模別、技術者の給与（年収）の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176322","00200357","5-22","第5章　情報サービス業 第22表　資本金規模別、人材育成","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176287","00200357","5-23","第5章　情報サービス業 第23表　資本金規模別、事業運営の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176323","00200357","5-24","第5章　情報サービス業 第24表　資本金規模別、ゲーム開発数と権利保有状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176324","00200357","5-25","第5章　情報サービス業 第25表　資本金規模別、ゲーム開発に関するドキュメント化の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176288","00200357","5-26","第5章　情報サービス業 第26表　常時従業者規模別、売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176325","00200357","5-27","第5章　情報サービス業 第27表　常時従業者規模別、営業費用","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176291","00200357","5-28","第5章　情報サービス業 第28表　常時従業者規模別、認証取得への取組み状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176306","00200357","5-29","第5章　情報サービス業 第29表　常時従業者規模別、外部委託の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176121","00200357","5-3","第5章　情報サービス業 第3表　業種別、営業費用","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176349","00200357","5-30","第5章　情報サービス業 第30表　常時従業者規模別、受託の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176350","00200357","5-31","第5章　情報サービス業 第31表　常時従業者規模別、従業者の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176351","00200357","5-32","第5章　情報サービス業 第32表　常時従業者規模別、技術者の給与制度","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176352","00200357","5-33","第5章　情報サービス業 第33表　常時従業者規模別、技術者の給与（年収）の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176307","00200357","5-34","第5章　情報サービス業 第34表　常時従業者規模別、人材育成","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176294","00200357","5-35","第5章　情報サービス業 第35表　常時従業者規模別、事業運営の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176355","00200357","5-36","第5章　情報サービス業 第36表　常時従業者規模別、ゲーム開発数と権利保有状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176309","00200357","5-37","第5章　情報サービス業 第37表　常時従業者規模別、ゲーム開発に関するドキュメント化の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176160","00200357","5-4","第5章　情報サービス業 第4表　業種別、認証取得への取組み状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176180","00200357","5-5","第5章　情報サービス業 第5表　業種別、外部委託の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176181","00200357","5-6","第5章　情報サービス業 第6表　業種別、受託の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176182","00200357","5-7","第5章　情報サービス業 第7表　業種別、従業者の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176183","00200357","5-8","第5章　情報サービス業 第8表　業種別、技術者の給与制度","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176161","00200357","5-9","第5章　情報サービス業 第9表　業種別、技術者の給与（年収）の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176285","00200357","6-1","第6章　映像・音声・文字情報制作業 第1表　企業数 常時従業者規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176302","00200357","6-1","第6章　映像・音声・文字情報制作業 第1表　企業数 映像・音声・文字情報制作業売上高規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176321","00200357","6-1","第6章　映像・音声・文字情報制作業 第1表　企業数 資本金規模別","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176327","00200357","6-10","第6章　映像・音声・文字情報制作業 第10表　業種別、給与制度","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176292","00200357","6-11","第6章　映像・音声・文字情報制作業 第11表　業種別、給与（年収）の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176293","00200357","6-12","第6章　映像・音声・文字情報制作業 第12表　業種別、人材育成","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176353","00200357","6-13","第6章　映像・音声・文字情報制作業 第13表　業種別、ドキュメント化の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176354","00200357","6-14","第6章　映像・音声・文字情報制作業 第14表　資本金規模別、売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176308","00200357","6-15","第6章　映像・音声・文字情報制作業 第15表　資本金規模別、事業運営の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176328","00200357","6-16","第6章　映像・音声・文字情報制作業 第16表　資本金規模別、課金システムの状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176310","00200357","6-17","第6章　映像・音声・文字情報制作業 第17表　資本金規模別、コンテンツ制作数と権利比率別保有状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176329","00200357","6-18","第6章　映像・音声・文字情報制作業 第18表　資本金規模別、著作権の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176330","00200357","6-19","第6章　映像・音声・文字情報制作業 第19表　資本金規模別、営業費用","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176303","00200357","6-2","第6章　映像・音声・文字情報制作業 第2表　業種別、売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003178061","00200357","6-2","第6章　映像・音声・文字情報制作業 第2表　業種別、売上高 アクティビティベースの企業数","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176295","00200357","6-20","第6章　映像・音声・文字情報制作業 第20表　資本金規模別、外部委託の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176311","00200357","6-21","第6章　映像・音声・文字情報制作業 第21表　資本金規模別、従業者の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176296","00200357","6-22","第6章　映像・音声・文字情報制作業 第22表　資本金規模別、給与制度","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176297","00200357","6-23","第6章　映像・音声・文字情報制作業 第23表　資本金規模別、給与（年収）の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176356","00200357","6-24","第6章　映像・音声・文字情報制作業 第24表　資本金規模別、人材育成","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176312","00200357","6-25","第6章　映像・音声・文字情報制作業 第25表　資本金規模別、ドキュメント化の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176298","00200357","6-26","第6章　映像・音声・文字情報制作業 第26表　常時従業者規模別、売上高","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176357","00200357","6-27","第6章　映像・音声・文字情報制作業 第27表　常時従業者規模別、事業運営の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176362","00200357","6-28","第6章　映像・音声・文字情報制作業 第28表　常時従業者規模別、課金システムの状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176299","00200357","6-29","第6章　映像・音声・文字情報制作業 第29表　常時従業者規模別、コンテンツ制作数と権利比率別保有状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176304","00200357","6-3","第6章　映像・音声・文字情報制作業 第3表　業種別、事業運営の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176331","00200357","6-30","第6章　映像・音声・文字情報制作業 第30表　常時従業者規模別、著作権の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176314","00200357","6-31","第6章　映像・音声・文字情報制作業 第31表　常時従業者規模別、営業費用","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176332","00200357","6-32","第6章　映像・音声・文字情報制作業 第32表　常時従業者規模別、外部委託の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176333","00200357","6-33","第6章　映像・音声・文字情報制作業 第33表　常時従業者規模別、従業者の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176359","00200357","6-34","第6章　映像・音声・文字情報制作業 第34表　常時従業者規模別、給与制度","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176360","00200357","6-35","第6章　映像・音声・文字情報制作業 第35表　常時従業者規模別、給与（年収）の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176380","00200357","6-36","第6章　映像・音声・文字情報制作業 第36表　常時従業者規模別、人材育成","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176381","00200357","6-37","第6章　映像・音声・文字情報制作業 第37表　常時従業者規模別、ドキュメント化の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176347","00200357","6-4","第6章　映像・音声・文字情報制作業 第4表　業種別、課金システムの状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176305","00200357","6-5","第6章　映像・音声・文字情報制作業 第5表　業種別、コンテンツ制作数と権利比率別保有状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176289","00200357","6-6","第6章　映像・音声・文字情報制作業 第6表　業種別、著作権の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176348","00200357","6-7","第6章　映像・音声・文字情報制作業 第7表　業種別、営業費用","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176290","00200357","6-8","第6章　映像・音声・文字情報制作業 第8表　業種別、外部委託の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176326","00200357","6-9","第6章　映像・音声・文字情報制作業 第9表　業種別、従業者の状況","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174786","00200357",NA,"第2章　電気通信業、放送業 事業別、本業以外の売上高 電気通信事業 2010年","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174806","00200357",NA,"第2章　電気通信業、放送業 事業別、取得設備投資額（一社平均、事業ベース） 2010年","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174831","00200357",NA,"第2章　電気通信業、放送業 （参考）常時従業者別、売上高（事業ベース） 2010年","情報通信業基本調査","年度次",0,"2020-11-17"
"0003174832","00200357",NA,"第2章　電気通信業、放送業 事業別、本業以外の売上高 放送事業 2010年","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176315","00200357",NA,"第6章　映像・音声・文字情報制作業 資本金規模別、映像・音楽制作部門の状況 2010～2014年","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176361","00200357",NA,"第6章　映像・音声・文字情報制作業 常時従業者規模別、映像・音楽制作部門の状況 2010～2014年","情報通信業基本調査","年度次",0,"2020-11-17"
"0003176382","00200357",NA,"第6章　映像・音声・文字情報制作業 業種別、映像・音楽制作部門の状況 2010～2014年","情報通信業基本調査","年度次",0,"2020-11-17"
