"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003065668","00550210","2-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003014262","00550210","2-16","確報 指定生産品目別統計　紙・化繊・石油・硝子　一次投入燃料換算表 12月","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031905","00550210","2-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2010年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003065669","00550210","2-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003014263","00550210","2-17","確報 指定生産品目別統計　化学 12月","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031906","00550210","2-17","確報 化学　指定生産品目別統計 2010年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003065670","00550210","2-17","確報 化学　指定生産品目別統計 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003014264","00550210","2-18","確報 指定生産品目別統計　窯業土石 12月","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031907","00550210","2-18","確報 窯業土石　指定生産品目別統計 2010年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003065671","00550210","2-18","確報 窯業土石　指定生産品目別統計 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003014265","00550210","2-19","確報 指定生産品目別統計　鉄鋼 12月","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031908","00550210","2-19","確報 鉄鋼　指定生産品目別統計　 2010年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003065672","00550210","2-19","確報 鉄鋼　指定生産品目別統計　 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003014266","00550210","2-20","確報 指定生産品目別統計　非鉄 12月","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031909","00550210","2-20","確報 非鉄　指定生産品目別統計 2010年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003065673","00550210","2-20","確報 非鉄　指定生産品目別統計 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003014267","00550210","2-21","確報 指定生産品目別統計　機械 12月","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031910","00550210","2-21","確報 機械　指定生産品目別統計 2010年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003065674","00550210","2-21","確報 機械　指定生産品目別統計 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003014268","00550210","2-22","確報 指定生産品目別統計　在庫表 12月","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031911","00550210","2-22","確報 在庫表　指定生産品目別統計 2010年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003065675","00550210","2-22","確報 在庫表　指定生産品目別統計 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003014230","00550210","2-23","確報 地域別統計　北海道、東北 12月","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031912","00550210","2-23","確報 地域別統計　北海道、東北 2010年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003065676","00550210","2-23","確報 地域別統計　北海道、東北 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003014245","00550210","2-24","確報 地域別統計　近畿、中国 12月","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031913","00550210","2-24","確報 地域別統計　関東、中部 2010年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003065677","00550210","2-24","確報 地域別統計　関東、中部 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003014246","00550210","2-25","確報 地域別統計　関東、中部 12月","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031914","00550210","2-25","確報 地域別統計　近畿、中国 2010年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003065678","00550210","2-25","確報 地域別統計　近畿、中国 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003014247","00550210","2-26","確報 地域別統計　四国、九州 12月","経済産業省特定業種石油等消費統計","確報","月次",,"2010-04-02"
"0003031915","00550210","2-26","確報 地域別統計　四国、九州 2010年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003065679","00550210","2-26","確報 地域別統計　四国、九州 2011年2月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-08"
"0003031916","00550210","3-01","確報 エネルギー消費量の推移 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066015","00550210","3-01","確報 エネルギー消費量の推移 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031917","00550210","3-02","確報 総合表 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066016","00550210","3-02","確報 総合表 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031918","00550210","3-03","確報 燃料総合表 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066017","00550210","3-03","確報 燃料総合表 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031919","00550210","3-04","確報 パルプ・紙・板紙工業 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066018","00550210","3-04","確報 パルプ・紙・板紙工業 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031920","00550210","3-05","確報 化学繊維工業 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066019","00550210","3-05","確報 化学繊維工業 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031921","00550210","3-06","確報 石油製品工業 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066020","00550210","3-06","確報 石油製品工業 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031922","00550210","3-07","確報 ガラス製品工業 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066021","00550210","3-07","確報 ガラス製品工業 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031923","00550210","3-08","確報 化学工業 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066022","00550210","3-08","確報 化学工業 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031924","00550210","3-09","確報 窯業・土石製品工業 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066023","00550210","3-09","確報 窯業・土石製品工業 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031925","00550210","3-10","確報 燃料鉄鋼(鉄鋼業) 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066024","00550210","3-10","確報 燃料鉄鋼(鉄鋼業) 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031927","00550210","3-11","確報 非鉄・機械(非鉄金属地金工業) 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066025","00550210","3-11","確報 非鉄・機械(非鉄金属地金工業) 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031928","00550210","3-12","確報 非鉄・機械(機械工業) 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066026","00550210","3-12","確報 非鉄・機械(機械工業) 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031929","00550210","3-13","確報 電力・蒸気受払(電力受払) 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003031930","00550210","3-14","確報 電力・蒸気受払(蒸気受払) 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066028","00550210","3-14","確報 電力・蒸気受払(蒸気受払) 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031931","00550210","3-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066029","00550210","3-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031932","00550210","3-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066030","00550210","3-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031933","00550210","3-17","確報 化学　指定生産品目別統計 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066031","00550210","3-17","確報 化学　指定生産品目別統計 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031934","00550210","3-18","確報 窯業土石　指定生産品目別統計 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066032","00550210","3-18","確報 窯業土石　指定生産品目別統計 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031935","00550210","3-19","確報 鉄鋼　指定生産品目別統計　 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066033","00550210","3-19","確報 鉄鋼　指定生産品目別統計　 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031936","00550210","3-20","確報 非鉄　指定生産品目別統計 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066034","00550210","3-20","確報 非鉄　指定生産品目別統計 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031937","00550210","3-21","確報 機械　指定生産品目別統計 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066035","00550210","3-21","確報 機械　指定生産品目別統計 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031938","00550210","3-22","確報 在庫表　指定生産品目別統計 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066036","00550210","3-22","確報 在庫表　指定生産品目別統計 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031939","00550210","3-23","確報 地域別統計　北海道、東北 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066037","00550210","3-23","確報 地域別統計　北海道、東北 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031940","00550210","3-24","確報 地域別統計　関東、中部 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066038","00550210","3-24","確報 地域別統計　関東、中部 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031941","00550210","3-25","確報 地域別統計　近畿、中国 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066039","00550210","3-25","確報 地域別統計　近畿、中国 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031942","00550210","3-26","確報 地域別統計　四国、九州 2010年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066040","00550210","3-26","確報 地域別統計　四国、九州 2011年3月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031949","00550210","4-01","確報 エネルギー消費量の推移 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066235","00550210","4-01","確報 エネルギー消費量の推移 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031950","00550210","4-02","確報 総合表 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066236","00550210","4-02","確報 総合表 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031951","00550210","4-03","確報 燃料総合表 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066237","00550210","4-03","確報 燃料総合表 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031952","00550210","4-04","確報 パルプ・紙・板紙工業 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066238","00550210","4-04","確報 パルプ・紙・板紙工業 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031953","00550210","4-05","確報 化学繊維工業 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066239","00550210","4-05","確報 化学繊維工業 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031954","00550210","4-06","確報 石油製品工業 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066240","00550210","4-06","確報 石油製品工業 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031955","00550210","4-07","確報 ガラス製品工業 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066241","00550210","4-07","確報 ガラス製品工業 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031956","00550210","4-08","確報 化学工業 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066242","00550210","4-08","確報 化学工業 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031957","00550210","4-09","確報 窯業・土石製品工業 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066243","00550210","4-09","確報 窯業・土石製品工業 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031958","00550210","4-10","確報 燃料鉄鋼(鉄鋼業) 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066244","00550210","4-10","確報 燃料鉄鋼(鉄鋼業) 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031959","00550210","4-11","確報 非鉄・機械(非鉄金属地金工業) 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066245","00550210","4-11","確報 非鉄・機械(非鉄金属地金工業) 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031960","00550210","4-12","確報 非鉄・機械(機械工業) 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066246","00550210","4-12","確報 非鉄・機械(機械工業) 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031961","00550210","4-13","確報 電力・蒸気受払(電力受払) 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003031962","00550210","4-14","確報 電力・蒸気受払(蒸気受払) 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066248","00550210","4-14","確報 電力・蒸気受払(蒸気受払) 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031963","00550210","4-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066249","00550210","4-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031964","00550210","4-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066250","00550210","4-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031965","00550210","4-17","確報 化学　指定生産品目別統計 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066251","00550210","4-17","確報 化学　指定生産品目別統計 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031966","00550210","4-18","確報 窯業土石　指定生産品目別統計 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066252","00550210","4-18","確報 窯業土石　指定生産品目別統計 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031967","00550210","4-19","確報 鉄鋼　指定生産品目別統計　 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066253","00550210","4-19","確報 鉄鋼　指定生産品目別統計　 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031968","00550210","4-20","確報 非鉄　指定生産品目別統計 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066254","00550210","4-20","確報 非鉄　指定生産品目別統計 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031969","00550210","4-21","確報 機械　指定生産品目別統計 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066255","00550210","4-21","確報 機械　指定生産品目別統計 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031970","00550210","4-22","確報 在庫表　指定生産品目別統計 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066256","00550210","4-22","確報 在庫表　指定生産品目別統計 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031971","00550210","4-23","確報 地域別統計　北海道、東北 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066257","00550210","4-23","確報 地域別統計　北海道、東北 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031972","00550210","4-24","確報 地域別統計　関東、中部 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066258","00550210","4-24","確報 地域別統計　関東、中部 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031973","00550210","4-25","確報 地域別統計　近畿、中国 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066259","00550210","4-25","確報 地域別統計　近畿、中国 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003031974","00550210","4-26","確報 地域別統計　四国、九州 2010年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066260","00550210","4-26","確報 地域別統計　四国、九州 2011年4月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032009","00550210","5-01","確報 エネルギー消費量の推移 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066500","00550210","5-01","確報 エネルギー消費量の推移 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032010","00550210","5-02","確報 総合表 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066501","00550210","5-02","確報 総合表 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032011","00550210","5-03","確報 燃料総合表 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066502","00550210","5-03","確報 燃料総合表 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032012","00550210","5-04","確報 パルプ・紙・板紙工業 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066503","00550210","5-04","確報 パルプ・紙・板紙工業 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032013","00550210","5-05","確報 化学繊維工業 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066504","00550210","5-05","確報 化学繊維工業 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032014","00550210","5-06","確報 石油製品工業 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066505","00550210","5-06","確報 石油製品工業 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032015","00550210","5-07","確報 ガラス製品工業 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066506","00550210","5-07","確報 ガラス製品工業 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032016","00550210","5-08","確報 化学工業 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066507","00550210","5-08","確報 化学工業 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032017","00550210","5-09","確報 窯業・土石製品工業 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066508","00550210","5-09","確報 窯業・土石製品工業 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032018","00550210","5-10","確報 燃料鉄鋼(鉄鋼業) 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066509","00550210","5-10","確報 燃料鉄鋼(鉄鋼業) 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032019","00550210","5-11","確報 非鉄・機械(非鉄金属地金工業) 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066510","00550210","5-11","確報 非鉄・機械(非鉄金属地金工業) 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032020","00550210","5-12","確報 非鉄・機械(機械工業) 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066511","00550210","5-12","確報 非鉄・機械(機械工業) 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032021","00550210","5-13","確報 電力・蒸気受払(電力受払) 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003032022","00550210","5-14","確報 電力・蒸気受払(蒸気受払) 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066513","00550210","5-14","確報 電力・蒸気受払(蒸気受払) 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032023","00550210","5-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066514","00550210","5-15","確報 紙・化繊・石油・硝子(直接投入エネルギー表) 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032024","00550210","5-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066515","00550210","5-16","確報 紙・化繊・石油・硝子(一次投入燃料換算表) 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032025","00550210","5-17","確報 化学　指定生産品目別統計 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066516","00550210","5-17","確報 化学　指定生産品目別統計 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032026","00550210","5-18","確報 窯業土石　指定生産品目別統計 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066517","00550210","5-18","確報 窯業土石　指定生産品目別統計 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032027","00550210","5-19","確報 鉄鋼　指定生産品目別統計　 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066518","00550210","5-19","確報 鉄鋼　指定生産品目別統計　 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032028","00550210","5-20","確報 非鉄　指定生産品目別統計 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066519","00550210","5-20","確報 非鉄　指定生産品目別統計 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032029","00550210","5-21","確報 機械　指定生産品目別統計 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066520","00550210","5-21","確報 機械　指定生産品目別統計 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032030","00550210","5-22","確報 在庫表　指定生産品目別統計 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066521","00550210","5-22","確報 在庫表　指定生産品目別統計 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032031","00550210","5-23","確報 地域別統計　北海道、東北 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066522","00550210","5-23","確報 地域別統計　北海道、東北 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032032","00550210","5-24","確報 地域別統計　関東、中部 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066523","00550210","5-24","確報 地域別統計　関東、中部 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032033","00550210","5-25","確報 地域別統計　近畿、中国 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066524","00550210","5-25","確報 地域別統計　近畿、中国 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032034","00550210","5-26","確報 地域別統計　四国、九州 2010年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2012-07-13"
"0003066525","00550210","5-26","確報 地域別統計　四国、九州 2011年5月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032090","00550210","6-01","確報 エネルギー消費量の推移 2010年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066678","00550210","6-01","確報 エネルギー消費量の推移 2011年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032091","00550210","6-02","確報 総合表 2010年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066679","00550210","6-02","確報 総合表 2011年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032092","00550210","6-03","確報 燃料総合表 2010年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066680","00550210","6-03","確報 燃料総合表 2011年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032093","00550210","6-04","確報 パルプ・紙・板紙工業 2010年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066681","00550210","6-04","確報 パルプ・紙・板紙工業 2011年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032094","00550210","6-05","確報 化学繊維工業 2010年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066682","00550210","6-05","確報 化学繊維工業 2011年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
"0003032095","00550210","6-06","確報 石油製品工業 2010年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2011-05-31"
"0003066683","00550210","6-06","確報 石油製品工業 2011年6月","経済産業省特定業種石油等消費統計","確報","月次",,"2014-04-09"
