"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY5","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003016971","00400001","259","後期課程の職業別就職者数 全日制・定時制別","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","中等教育学校",NA,"-",,"2010-12-20"
"0003016972","00400001","259","後期課程の職業別就職者数 全日制・定時制別【計の比率（％）】","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","中等教育学校",NA,"-",,"2019-10-28"
"0003016973","00400001","259","後期課程の職業別就職者数 学科別","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","中等教育学校",NA,"-",,"2010-12-27"
"0003011157","00400001","260","後期課程の産業別就職者数 学科別","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","中等教育学校",NA,"-",,"2010-12-20"
"0003016981","00400001","260","後期課程の産業別就職者数 全日制・定時制別","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","中等教育学校",NA,"-",,"2010-12-20"
"0003016986","00400001","260","後期課程の産業別就職者数 全日制・定時制別【計の比率（％）】","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","中等教育学校",NA,"-",,"2019-10-28"
"0003016982","00400001","261","後期課程の産業別都道府県別就職者数 計","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","中等教育学校",NA,"-",,"2012-11-28"
"0003016983","00400001","261","後期課程の産業別都道府県別就職者数 計のうち（再掲）","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","中等教育学校",NA,"-",,"2012-11-28"
"0003016984","00400001","262","後期課程の就職先別県外就職者数 就職先","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","中等教育学校",NA,"-",,"2010-12-20"
"0003016985","00400001","262","後期課程の就職先別県外就職者数 県外就職率","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","中等教育学校",NA,"-",,"2019-10-28"
"0003016990","00400001","263","指定都市等に所在する中等教育学校後期課程の進路別卒業者数","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","中等教育学校",NA,"-",,"2010-12-20"
"0003016502","00400001","264","進路別卒業者数 計の内訳 卒業者数","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2013-06-28"
"0003016503","00400001","264","進路別卒業者数 計の内訳 進路・就職率","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2019-10-28"
"0003016504","00400001","264","進路別卒業者数 国立・公立・私立 卒業者数","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2023-10-25"
"0003016505","00400001","264","進路別卒業者数 国立・公立・私立 進学・就職率","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2023-10-25"
"0003016506","00400001","264","進路別卒業者数 障害別 卒業者数","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2013-06-28"
"0003016507","00400001","264","進路別卒業者数 障害別 進学・就職率","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2019-10-28"
"0003015702","00400001","265","大学・短期大学等への進学者数","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2013-06-28"
"0003010655","00400001","266","専修学校等入学者数","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2010-12-20"
"0003016659","00400001","267","卒業年次別大学（学部）・短期大学（学科）への入学志願者数","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2010-12-20"
"0003010674","00400001","268","「左記以外の者」のうち社会福祉施設等入所、通所者数（再掲)","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2013-06-28"
"0003010676","00400001","269","職業別就職者数","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2013-06-28"
"0003010677","00400001","269","職業別就職者数（「生産工程・労務作業者」の内訳）","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2013-06-28"
"0003010671","00400001","270","産業別就職者数","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2013-06-28"
"0003010672","00400001","270","産業別就職者数【計のうち（再掲）】","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","卒業後の状況調査","特別支援学校（高等部）",NA,"-",,"2013-06-28"
"0003010751","00400001","271","不就学学齢児童生徒数","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","不就学学齢児童生徒調査",NA,NA,"-",,"2010-12-17"
"0003010752","00400001","272","都道府県別不就学学齢児童生徒数","学校基本調査","平成２０年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","不就学学齢児童生徒調査",NA,NA,"-",,"2010-12-17"
