"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003014587","00550020","6-01-3","流通経路別統計編（卸売業） 流通段階・流通経路別の事業所数、従業者数、年間商品販売額及び商品手持額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比、その３（製造業の販売事業所に係る仕入先別）","商業統計調査","統計表一覧","平成19年商業統計","二次加工統計表",NA,"-","200701-200712","2010-03-22"
"0003014588","00550020","6-01-4","流通経路別統計編（卸売業） 流通段階・流通経路別の事業所数、従業者数、年間商品販売額及び商品手持額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比、その４（製造業の販売事業所に係る販売先別）","商業統計調査","統計表一覧","平成19年商業統計","二次加工統計表",NA,"-","200701-200712","2010-03-22"
"0003014589","00550020","6-02-1","流通経路別統計編（卸売業） 産業分類細分類別、流通段階・流通経路別の事業所数、従業者数、年間商品販売額及び商品手持額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比、その１（仕入先別）","商業統計調査","統計表一覧","平成19年商業統計","二次加工統計表",NA,"-","200701-200712","2010-03-22"
"0003014590","00550020","6-02-2","流通経路別統計編（卸売業） 産業分類細分類別、流通段階・流通経路別の事業所数、従業者数、年間商品販売額及び商品手持額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比、その２（販売先別）","商業統計調査","統計表一覧","平成19年商業統計","二次加工統計表",NA,"-","200701-200712","2010-03-22"
"0003014591","00550020","6-03-1","流通経路別統計編（卸売業） 産業分類細分類別、流通段階別、従業者規模別の事業所数、従業者数、年間商品販売額及び商品手持額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比、その１（仕入先別）","商業統計調査","統計表一覧","平成19年商業統計","二次加工統計表",NA,"-","200701-200712","2010-03-22"
"0003014592","00550020","6-03-2","流通経路別統計編（卸売業） 産業分類細分類別、流通段階別、従業者規模別の事業所数、従業者数、年間商品販売額及び商品手持額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比、その２（販売先別）","商業統計調査","統計表一覧","平成19年商業統計","二次加工統計表",NA,"-","200701-200712","2010-03-22"
"0003014593","00550020","6-04-1","流通経路別統計編（卸売業） 都道府県別、流通段階・流通経路別の事業所数、従業者数、年間商品販売額及び商品手持額並びに仕入先別、販売先の事業所数、年間商品仕入額、年間商品販売額及び構成比、その１（仕入先別）","商業統計調査","統計表一覧","平成19年商業統計","二次加工統計表",NA,"-","200701-200712","2010-03-22"
"0003014594","00550020","6-04-2","流通経路別統計編（卸売業） 都道府県別、流通段階・流通経路別の事業所数、従業者数、年間商品販売額及び商品手持額並びに仕入先別、販売先の事業所数、年間商品仕入額、年間商品販売額及び構成比、その２（販売先別）","商業統計調査","統計表一覧","平成19年商業統計","二次加工統計表",NA,"-","200701-200712","2010-03-22"
"0003149404","00550020","1-01","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第１表　産業分類細分類別、年次別の事業所数（法人・個人）、従業者数、年間商品販売額、商品手持額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149405","00550020","1-02","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第２表　産業分類細分類別、法人・個人別、男女別の就業者数、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数及びパート・アルバイトなどの８時間換算雇用者数","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149406","00550020","1-03","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第３表　産業分類小分類別、経営組織別、単独・本支店別の事業所数、従業者数及び年間商品販売額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149407","00550020","1-04","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第４表　産業分類細分類別、従業者規模別の事業所数（法人・個人別）、従業者数（法人・個人別）、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額、その他の収入額（内訳別）、売場面積及び販売効率","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149408","00550020","1-05","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第５表　小売業の産業分類細分類別、売場面積規模別の事業所数（法人・個人別）、従業者数（法人・個人別）、年間商品販売額、その他の収入額（内訳別）及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149409","00550020","1-06","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第６表　小売業の産業分類小分類別、従業者規模別、売場面積規模別の事業所数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149410","00550020","1-07","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第７表　産業分類細分類別、従業者規模別、販売方法別の事業所数、年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149411","00550020","1-08","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第８表　小売業の産業分類小分類別、従業者規模別、セルフサービス方式採用事業所の事業所数、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149412","00550020","1-09","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第９表　小売業の産業分類小分類別、従業者規模別、商品販売形態別の事業所数、年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149460","00550020","1-10","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第１０表　小売業の産業分類細分類別、商品販売形態別の事業所数、年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149461","00550020","1-11","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第１１表　小売業の産業分類小分類別、年間商品販売額階級別、商品販売形態別の事業所数、年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149462","00550020","1-12","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第１２表　産業分類小分類別、年間商品販売額階級別の事業所数（従業者規模別、売場面積規模別）、従業者数及び年間商品販売額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149463","00550020","1-13","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第１３表　小売業の産業分類小分類別、営業時間階級別の事業所数（開店時刻・閉店時刻別）、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149464","00550020","1-14","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第１４表　小売業の産業分類細分類別、来客用駐車場収容台数区分別の法人・個人別の事業所数、従業者数、年間商品販売額、売場面積及び収容台数","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149465","00550020","1-15","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第１５表　小売業の産業分類細分類別、従業者規模別、来客用駐車場の有無別の事業所数、従業者数、年間商品販売額及び収容台数","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149466","00550020","1-16","【第１巻　産業編（総括表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第１６表　小売業の産業分類小分類別、従業者規模別、チェーン組織への加盟別の事業所数（法人・個人別）、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149467","00550020","1-17","【第１巻　産業編（総括表）】 【第２部　法人組織の事業所の部】第１７表　産業分類細分類別、従業者規模別の事業所数（本支店別・開設時期別）、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額、その他の収入額（内訳別）及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149468","00550020","1-18","【第１巻　産業編（総括表）】 【第２部　法人組織の事業所の部】第１８表　卸売業の産業分類小分類別、従業者規模別、営業形態別の事業所数、従業者数及び年間商品販売額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149469","00550020","1-19","【第１巻　産業編（総括表）】 【第２部　法人組織の事業所の部】第１９表　小売業の産業分類小分類別、営業時間階級別の事業所数（開店時刻・閉店時刻別）、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149470","00550020","1-20","【第１巻　産業編（総括表）】 【第２部　法人組織の事業所の部】第２０表　産業分類細分類別、従業者規模別、販売方法別の事業所数、年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149471","00550020","1-21","【第１巻　産業編（総括表）】 【第２部　法人組織の事業所の部】第２１表　産業分類中分類別、従業者規模別、仕入先別、販売先別の年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149480","00550020","1-22","【第１巻　産業編（総括表）】 【第２部　法人組織の事業所の部】第２２表　産業分類小分類別、従業者規模別の商業企業数（商業事業所数階級別）、商業事業所数、商業企業の従業者数、年間商品仕入額、年間商品販売額、年初及び年末商品手持額及び電子商取引実施の商業企業数・取引額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149481","00550020","1-23","【第１巻　産業編（総括表）】 【第２部　法人組織の事業所の部】第２３表　産業分類小分類別、年間商品販売額階級別、商業事業所数階級別の商業企業数、従業者総数、年間商品仕入額（うち電子商取引）、年間商品販売額（うち電子商取引）及び年初及び年末の商品手持額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149482","00550020","1-24","【第１巻　産業編（総括表）】 【第２部　法人組織の事業所の部】第２４表　産業分類小分類別、資本金階級別、商業事業所数階級別の商業企業（会社組織）数、従業者総数、年間商品仕入額（うち電子商取引）、年間商品販売額（うち電子商取引）及び資本金総額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149483","00550020","1-25","【第１巻　産業編（総括表）】 【第３部　個人経営の事業所の部】第２５表　産業分類細分類別、従業者規模別の事業所数（本支店別、開設時期別）、従業者数、年間商品販売額、その他の収入額（内訳別）及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149484","00550020","1-26","【第１巻　産業編（総括表）】 【第３部　個人経営の事業所の部】第２６表　小売業の産業分類小分類別、営業時間階級別の事業所数（開店時刻・閉店時刻別）、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149485","00550020","2-01","【第２巻　産業編（都道府県表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第１表　都道府県別、年次別、卸売業、小売業別の事業所数（法人・個人別）、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149486","00550020","2-02","【第２巻　産業編（都道府県表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第２表　都道府県別、東京特別区・政令指定都市別、産業分類細分類別の事業所数（従業者規模別）、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149487","00550020","2-03","【第２巻　産業編（都道府県表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第３表　都道府県別、東京特別区・政令指定都市別、卸売業、小売業別の法人・個人別、男女別の就業者数、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数及びパート・アルバイトなどの８時間換算雇用者数","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149488","00550020","2-04","【第２巻　産業編（都道府県表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第４表　都道府県別、卸売業、小売業別、経営組織別の事業所数（単独・本支店別）、従業者数及び年間商品販売額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149489","00550020","2-05","【第２巻　産業編（都道府県表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第５表　都道府県別、東京特別区・政令指定都市別、産業分類小分類別、販売方法別の事業所数、年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149490","00550020","2-06","【第２巻　産業編（都道府県表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第６表　小売業の都道府県別、東京特別区・政令指定都市別、産業分類小分類別、商品販売形態別の事業所数、年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149500","00550020","2-07","【第２巻　産業編（都道府県表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第７表　小売業の都道府県別、東京特別区・政令指定都市別、産業分類中分類別、売場面積規模別の事業所数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149501","00550020","2-08","【第２巻　産業編（都道府県表）】 【第１部　法人組織の事業所と個人経営の事業所の合計の部】第８表　小売業の都道府県別、東京特別区・政令指定都市別、産業分類中分類別、営業時間階級別の事業所数、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149502","00550020","2-09","【第２巻　産業編（都道府県表）】 【第２部　法人組織の事業所の部】第９表　卸売業の都道府県別、産業分類小分類別、営業形態別の事業所数、従業者数及び年間商品販売額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149503","00550020","2-10","【第２巻　産業編（都道府県表）】 【第２部　法人組織の事業所の部】第１０表　都道府県別、東京特別区・政令指定都市別、産業分類小分類別、販売方法別の事業所数、年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149504","00550020","2-11","【第２巻　産業編（都道府県表）】 【第２部　法人組織の事業所の部】第１１表　都道府県別、産業分類（卸売業小分類・小売業中分類）別、仕入先別、販売先別の年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149505","00550020","3-01","【第３巻　産業編（市区町村表）】 第１表　区市郡別、産業分類小分類別の事業所数、従業者数、年間商品販売額及び売場面積(小売業）","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149506","00550020","3-02","【第３巻　産業編（市区町村表）】 第２表　町村別、産業分類（卸売業計・小売業中分類）別の事業所数、従業者数、年間商品販売額及び売場面積(小売業）","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149507","00550020","4-01","【第４巻　品目編】 第１表　区市郡別、商品（卸売）別の事業所数及び年間商品販売額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149508","00550020","4-02","【第４巻　品目編】 第２表　区市郡別、商品（小売）別の事業所数及び年間商品販売額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149509","00550020","4-03","【第４巻　品目編】 第３表　産業分類細分類別、商品（卸売）別の事業所数及び年間商品販売額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003149510","00550020","4-04","【第４巻　品目編】 第４表　産業分類細分類別、商品（小売）別の事業所数及び年間商品販売額","商業統計調査","統計表一覧","平成26年商業統計","確報",NA,"-","201401-201412","2016-10-18"
"0003152288","00550020","5-01","【業態別統計編（小売業）】 第１表　区部・市部・郡部別、業態別、従業者規模別の事業所数（法人・個人別、本支店別）、従業者数、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額（法人・個人別）、その他の収入額、売場面積及び販売効率","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152289","00550020","5-02","【業態別統計編（小売業）】 第２表　都道府県別、業態別、法人・個人別、男女別の就業者数、従業者数（内訳別）、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数及びパート・アルバイトなどの８時間換算雇用者数","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152290","00550020","5-03","【業態別統計編（小売業）】 第３表　区部・市部・郡部別、業態別、従業者規模別、年間商品販売額階級別の事業所数、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152291","00550020","5-04","【業態別統計編（小売業）】 第４表　都道府県別、東京特別区・政令指定都市別、業態別の事業所数（法人・個人別、本支店別）、従業者数、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額（法人・個人別）、その他収入額、売場面積及び販売効率","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152292","00550020","5-05","【業態別統計編（小売業）】 第５表　都道府県別、業態別、商品販売形態別の事業所数、年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152293","00550020","5-06","【業態別統計編（小売業）】 第６表　産業分類細分類別、業態別の事業所数、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152294","00550020","5-07","【業態別統計編（小売業）】 第７表　都道府県別、産業分類小分類別、業態別の事業所数、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152295","00550020","5-08","【業態別統計編（小売業）】 第８表　区部・市部・郡部別、都道府県別、業態別、来客用駐車場の有無別の事業所数、従業者数、年間商品販売額、売場面積及び収容台数","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152296","00550020","5-09","【業態別統計編（小売業）】 第９表　区部・市部・郡部別、業態別の事業所数（開設時期別、営業時間別）","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152297","00550020","5-10","【業態別統計編（小売業）】 第１０表　区部・市部・郡部別、業態別、法人（経営組織別）・個人別の事業所数、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152307","00550020","5-11","【業態別統計編（小売業）】 第１１表　区部・市部・郡部別、業態別、売場面積規模別の事業所数、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152308","00550020","5-12","【業態別統計編（小売業）】 第１２表　コンビニエンスストアの区部・市部・郡部別、売場面積規模別、従業者規模別、営業時間別の事業所数、従業者数及び年間商品販売額","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152309","00550020","5-13","【業態別統計編（小売業）】 第１３表　区部・市部・郡部別、業態別、従業者規模別、チェーン組織への加盟別の事業所数、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152310","00550020","5-14","【業態別統計編（小売業）】 第１４表　業態別、商品別の事業所数及び年間商品販売額","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","業態別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152311","00550020","6-01-1","【流通経路別統計編（卸売業）】 第１表　流通段階・流通経路別の事業所数、従業者数及び年間商品販売額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比【その１（仕入先別）】","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","流通経路別統計編（卸売業）","-","201401-201412","2016-10-18"
"0003152312","00550020","6-01-2","【流通経路別統計編（卸売業）】 第１表　流通段階・流通経路別の事業所数、従業者数及び年間商品販売額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比【その２（販売先別）】","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","流通経路別統計編（卸売業）","-","201401-201412","2016-10-18"
"0003152313","00550020","6-01-3","【流通経路別統計編（卸売業）】 第１表　流通段階・流通経路別の事業所数、従業者数及び年間商品販売額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比【その３（製造業の販売事業所に係る仕入先別）】","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","流通経路別統計編（卸売業）","-","201401-201412","2016-10-18"
"0003152314","00550020","6-01-4","【流通経路別統計編（卸売業）】 第１表　流通段階・流通経路別の事業所数、従業者数及び年間商品販売額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比【その４（製造業の販売事業所に係る販売先別）】","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","流通経路別統計編（卸売業）","-","201401-201412","2016-10-18"
"0003152315","00550020","6-02-1","【流通経路別統計編（卸売業）】 第２表　産業分類細分類別、流通段階・流通経路別の事業所数、従業者数及び年間商品販売額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比【その１（仕入先別）】","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","流通経路別統計編（卸売業）","-","201401-201412","2016-10-18"
"0003152326","00550020","6-02-2","【流通経路別統計編（卸売業）】 第２表　産業分類細分類別、流通段階・流通経路別の事業所数、従業者数及び年間商品販売額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比【その２（販売先別）】","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","流通経路別統計編（卸売業）","-","201401-201412","2016-10-18"
"0003152327","00550020","6-03-1","【流通経路別統計編（卸売業）】 第３表　産業分類細分類別、流通段階別、従業者規模別の事業所数、従業者数及び年間商品販売額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比【その１（仕入先別）】","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","流通経路別統計編（卸売業）","-","201401-201412","2016-10-18"
"0003152328","00550020","6-03-2","【流通経路別統計編（卸売業）】 第３表　産業分類細分類別、流通段階別、従業者規模別の事業所数、従業者数及び年間商品販売額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比【その２（販売先別）】","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","流通経路別統計編（卸売業）","-","201401-201412","2016-10-18"
"0003152329","00550020","6-04-1","【流通経路別統計編（卸売業）】 第４表　都道府県別、流通段階 ・流通経路別の事業所数、従業者数及び年間商品販売額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比【その１（仕入先別）】","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","流通経路別統計編（卸売業）","-","201401-201412","2016-10-18"
"0003152330","00550020","6-04-2","【流通経路別統計編（卸売業）】 第４表　都道府県別、流通段階 ・流通経路別の事業所数、従業者数及び年間商品販売額並びに仕入先別、販売先別の事業所数、年間商品仕入額、年間商品販売額及び構成比【その２（販売先別）】","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","流通経路別統計編（卸売業）","-","201401-201412","2016-10-18"
"0003152331","00550020","7-01","【立地環境特性別統計編（小売業）】 第１表　特性別、産業分類細分類別の事業所数（法人・個人別、営業時間別）、従業者数（法人・個人別）、年間商品販売額（法人・個人別）、その他の収入額及び売場面積（法人・個人別）","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","立地環境特性別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152332","00550020","7-02","【立地環境特性別統計編（小売業）】 第２表　特性別、産業分類細分類の事業所数（本支店別、開設時期別）","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","立地環境特性別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152333","00550020","7-03","【立地環境特性別統計編（小売業）】 第３表　特性別、産業分類小分類別の事業所数（開店時刻、閉店時刻別）、従業者数、年間商品販売額及び売場面積","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","立地環境特性別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152334","00550020","7-04","【立地環境特性別統計編（小売業）】 第４表　特性別、業態別の事業所数（法人・個人別）、従業者数（法人・個人別）、臨時雇用者数、従業者・臨時雇用者のうち他への出向又は派遣従業者数、他からの出向・派遣従業者数、年間商品販売額（法人・個人別）、売場面積（法人・個人別）及び販売効率","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","立地環境特性別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152340","00550020","7-05-1","【立地環境特性別統計編（小売業）】 第５－１表　特性別、業態別の事業所数及び年間商品販売額（従業者規模別）","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","立地環境特性別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152341","00550020","7-05-2","【立地環境特性別統計編（小売業）】 第５－２表　特性別、業態別の事業所数及び年間商品販売額（年間商品販売額階級別）","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","立地環境特性別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152342","00550020","7-05-3","【立地環境特性別統計編（小売業）】 第５－３表　特性別、業態別の事業所数及び年間商品販売額（売場面積規模別）","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","立地環境特性別統計編（小売業）","-","201401-201412","2016-10-18"
"0003152343","00550020","7-06","【立地環境特性別統計編（小売業）】 第６表　都道府県別、東京特別区・政令指定都市別、特性別、商品販売形態別の事業所数、年間商品販売額及び構成比","商業統計調査","統計表一覧","平成26年商業統計","二次加工統計表","立地環境特性別統計編（小売業）","-","201401-201412","2016-10-18"
