"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003277363","00100105","13-12","設定しているフィルタリングの内容　Ｑ３〔ネット利用項目〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277364","00100105","13-13","設定しているフィルタリングの内容　Ｑ４〔ネット利用時間〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277365","00100105","13-14","設定しているフィルタリングの内容　Ｑ５〔ネットの安心・安全利用の注意点の認知〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289429","00100105","13-15","設定しているフィルタリングの内容　Ｑ６〔青少年の機器の利用状況〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289460","00100105","13-16","設定しているフィルタリングの内容　Ｑ７〔青少年のネット利用状況（ネット利用まとめ）〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289367","00100105","13-17","設定しているフィルタリングの内容　Ｑ７〔青少年のネット利用状況〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277366","00100105","13-18","設定しているフィルタリングの内容　Ｑ８〔保護者としての取組〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277367","00100105","13-19","設定しているフィルタリングの内容　Ｑ７／Ｑ８フィルタリング等利用率","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003278029","00100105","13-2","設定しているフィルタリングの内容　〔年齢別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277368","00100105","13-20","設定しているフィルタリングの内容　Ｑ９〔インターネット利用についての家庭のルール〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277369","00100105","13-21","設定しているフィルタリングの内容　Ｑ１０〔フィルタリングの設定方法〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277370","00100105","13-22","設定しているフィルタリングの内容　Ｑ１１〔設定しているフィルタリングの内容〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277371","00100105","13-23","設定しているフィルタリングの内容　Ｑ１２〔フィルタリングを使っていない理由〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289337","00100105","13-24","設定しているフィルタリングの内容　Ｑ１３〔フィルタリングを解除した理由〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289505","00100105","13-25","設定しているフィルタリングの内容　Ｑ１４〔機器の購入手段（店頭またはオンライン・通信販売で購入まとめ）〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277372","00100105","13-26","設定しているフィルタリングの内容　Ｑ１４〔機器の購入手段〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277373","00100105","13-27","設定しているフィルタリングの内容　Ｑ１５〔管理手段の認知経緯〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277374","00100105","13-28","設定しているフィルタリングの内容　Ｑ１６〔インターネットに関する啓発や学習の経験〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277375","00100105","13-29","設定しているフィルタリングの内容　Ｑ１７〔インターネット利用におけるトラブルの相談〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003278056","00100105","13-3","設定しているフィルタリングの内容　〔利用機器の種類別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277376","00100105","13-30","設定しているフィルタリングの内容　Ｑ１８〔フィルタリングの認知度〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277377","00100105","13-31","設定しているフィルタリングの内容　Ｑ１９〔青少年インターネット環境整備法への認知〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277378","00100105","13-32","設定しているフィルタリングの内容　Ｑ２０〔子どものインターネット利用に必要な取組〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277379","00100105","13-33","設定しているフィルタリングの内容　Ｆ１〔青少年との続柄〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277380","00100105","13-34","設定しているフィルタリングの内容　Ｆ２〔年齢〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003320509","00100105","13-35","設定しているフィルタリングの内容　Ｆ１・Ｆ２〔続柄・年代別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003298034","00100105","13-36","設定しているフィルタリングの内容　Ｆ３・Ｆ４〔青少年の性・年齢別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277385","00100105","13-37","設定しているフィルタリングの内容　Ｆ５〔青少年の学年〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277386","00100105","13-38","設定しているフィルタリングの内容　Ｆ３・Ｆ５〔青少年の性・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277387","00100105","13-39","設定しているフィルタリングの内容　Ｆ６〔青少年の兄・姉の有無〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277354","00100105","13-4","設定しているフィルタリングの内容　〔学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277355","00100105","13-5","設定しているフィルタリングの内容　〔啓発学習経験・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277356","00100105","13-6","設定しているフィルタリングの内容　〔家庭のルール・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277357","00100105","13-7","設定しているフィルタリングの内容　Ｑ２〔インターネット利用・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277358","00100105","13-8-1","設定しているフィルタリングの内容　〔地域〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277359","00100105","13-8-2","設定しているフィルタリングの内容　〔都市規模〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277360","00100105","13-8-3","設定しているフィルタリングの内容　〔都道府県〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277361","00100105","13-9","設定しているフィルタリングの内容　Ｑ１〔機器の利用状況〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277388","00100105","14-1","フィルタリングを使っていない理由／フィルタリングを解除した理由　調査方法〔訪問・ＷＥＢ・郵送〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289399","00100105","14-10","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ２〔ネット利用状況（ネット利用まとめ）〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277397","00100105","14-11","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ２〔ネット利用状況〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277398","00100105","14-12","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ３〔ネット利用項目〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277399","00100105","14-13","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ４〔ネット利用時間〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277400","00100105","14-14","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ５〔ネットの安心・安全利用の注意点の認知〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289430","00100105","14-15","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ６〔青少年の機器の利用状況〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289461","00100105","14-16","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ７〔青少年のネット利用状況（ネット利用まとめ）〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289368","00100105","14-17","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ７〔青少年のネット利用状況〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277401","00100105","14-18","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ８〔保護者としての取組〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277402","00100105","14-19","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ７／Ｑ８フィルタリング等利用率","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003278030","00100105","14-2","フィルタリングを使っていない理由／フィルタリングを解除した理由　〔年齢別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277403","00100105","14-20","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ９〔インターネット利用についての家庭のルール〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277404","00100105","14-21","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１０〔フィルタリングの設定方法〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277405","00100105","14-22","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１１〔設定しているフィルタリングの内容〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277406","00100105","14-23","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１２〔フィルタリングを使っていない理由／フィルタリングを解除した理由〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289338","00100105","14-24","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１３〔フィルタリングを解除した理由〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289506","00100105","14-25","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１４〔機器の購入手段（店頭またはオンライン・通信販売で購入まとめ）〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277407","00100105","14-26","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１４〔機器の購入手段〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277408","00100105","14-27","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１５〔管理手段の認知経緯〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277409","00100105","14-28","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１６〔インターネットに関する啓発や学習の経験〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277410","00100105","14-29","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１７〔インターネット利用におけるトラブルの相談〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003278057","00100105","14-3","フィルタリングを使っていない理由／フィルタリングを解除した理由　〔利用機器の種類別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277411","00100105","14-30","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１８〔フィルタリングの認知度〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277412","00100105","14-31","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１９〔青少年インターネット環境整備法への認知〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277413","00100105","14-32","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ２０〔子どものインターネット利用に必要な取組〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277414","00100105","14-33","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｆ１〔青少年との続柄〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277415","00100105","14-34","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｆ２〔年齢〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003320510","00100105","14-35","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｆ１・Ｆ２〔続柄・年代別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003298035","00100105","14-36","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｆ３・Ｆ４〔青少年の性・年齢別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277420","00100105","14-37","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｆ５〔青少年の学年〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277421","00100105","14-38","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｆ３・Ｆ５〔青少年の性・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277422","00100105","14-39","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｆ６〔青少年の兄・姉の有無〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277389","00100105","14-4","フィルタリングを使っていない理由／フィルタリングを解除した理由　〔学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277390","00100105","14-5","フィルタリングを使っていない理由／フィルタリングを解除した理由　〔啓発学習経験・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277391","00100105","14-6","フィルタリングを使っていない理由／フィルタリングを解除した理由　〔家庭のルール・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277392","00100105","14-7","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ２〔インターネット利用・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277393","00100105","14-8-1","フィルタリングを使っていない理由／フィルタリングを解除した理由　〔地域〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277394","00100105","14-8-2","フィルタリングを使っていない理由／フィルタリングを解除した理由　〔都市規模〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277395","00100105","14-8-3","フィルタリングを使っていない理由／フィルタリングを解除した理由　〔都道府県〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277396","00100105","14-9","フィルタリングを使っていない理由／フィルタリングを解除した理由　Ｑ１〔機器の利用状況〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003288683","00100105","15-1","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　調査方法〔訪問・ＷＥＢ・郵送〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003289425","00100105","15-10","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ２〔ネット利用状況（ネット利用まとめ）〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288697","00100105","15-11","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ２〔ネット利用状況〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288698","00100105","15-12","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ３〔ネット利用項目〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288687","00100105","15-13","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ４〔ネット利用時間〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288666","00100105","15-14","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ５〔ネットの安心・安全利用の注意点の認知〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003289456","00100105","15-15","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ６〔青少年の機器の利用状況〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003289487","00100105","15-16","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ７〔青少年のネット利用状況（ネット利用まとめ）〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003289394","00100105","15-17","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ７〔青少年のネット利用状況〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288667","00100105","15-18","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ８〔保護者としての取組〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288668","00100105","15-19","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ７／Ｑ８フィルタリング等利用率","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288681","00100105","15-2","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　〔年齢別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288688","00100105","15-20","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ９〔インターネット利用についての家庭のルール〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288669","00100105","15-21","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１０〔フィルタリングの設定方法〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288670","00100105","15-22","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１１〔設定しているフィルタリングの内容〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288671","00100105","15-23","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１２〔フィルタリングを使っていない理由〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003289361","00100105","15-24","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１３〔フィルタリングを解除した理由〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003289532","00100105","15-25","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１４〔機器の購入手段_店頭またはオンライン・通信販売で購入まとめ〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288672","00100105","15-26","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１４［機器の購入手段_店頭またはオンライン・通信販売で購入まとめ（Ａ１～Ｇ１計）］","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288673","00100105","15-27","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１５〔管理手段の認知経緯〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288674","00100105","15-28","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１６〔インターネットに関する啓発や学習の経験〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288675","00100105","15-29","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１７〔インターネット利用におけるトラブルの相談〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288682","00100105","15-3","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　〔利用機器の種類別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288676","00100105","15-30","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１８〔フィルタリングの認知度〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288677","00100105","15-31","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１９〔青少年インターネット環境整備法への認知〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288678","00100105","15-32","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ２０〔子どものインターネット利用に必要な取組〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288679","00100105","15-33","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｆ１〔青少年との続柄〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288695","00100105","15-34","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｆ２〔年齢〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003320531","00100105","15-35","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｆ１・Ｆ２〔続柄・年代別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003298080","00100105","15-36","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｆ３・Ｆ４〔青少年の性・年齢別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288691","00100105","15-37","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｆ５〔青少年の学年〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288692","00100105","15-38","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｆ３・Ｆ５〔青少年の性・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288680","00100105","15-39","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｆ６〔青少年の兄・姉の有無〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288664","00100105","15-4","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　〔学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288693","00100105","15-5","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　〔啓発学習経験・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288694","00100105","15-6","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　〔家庭のルール・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288665","00100105","15-7","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ２〔インターネット利用・学校種別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288684","00100105","15-8-1","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　〔地域〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288685","00100105","15-8-2","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　〔都市規模〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288686","00100105","15-8-3","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　〔都道府県〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003288696","00100105","15-9","機器の購入手段_店頭またはオンライン・通信販売で購入まとめ　Ｑ１〔機器の利用状況〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-19"
"0003277423","00100105","16-1","機器の購入手段　調査方法〔訪問・ＷＥＢ・郵送〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289400","00100105","16-10","機器の購入手段　Ｑ２〔ネット利用状況（ネット利用まとめ）〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277432","00100105","16-11","機器の購入手段　Ｑ２〔ネット利用状況〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277433","00100105","16-12","機器の購入手段　Ｑ３〔ネット利用項目〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277434","00100105","16-13","機器の購入手段　Ｑ４〔ネット利用時間〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277435","00100105","16-14","機器の購入手段　Ｑ５〔ネットの安心・安全利用の注意点の認知〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289431","00100105","16-15","機器の購入手段　Ｑ６〔青少年の機器の利用状況〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289462","00100105","16-16","機器の購入手段　Ｑ７〔青少年のネット利用状況（ネット利用まとめ）〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289369","00100105","16-17","機器の購入手段　Ｑ７〔青少年のネット利用状況〕【全数】","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277436","00100105","16-18","機器の購入手段　Ｑ８〔保護者としての取組〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277437","00100105","16-19","機器の購入手段　Ｑ７／Ｑ８フィルタリング等利用率","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003278031","00100105","16-2","機器の購入手段　〔年齢別〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277438","00100105","16-20","機器の購入手段　Ｑ９〔インターネット利用についての家庭のルール〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277439","00100105","16-21","機器の購入手段　Ｑ１０〔フィルタリングの設定方法〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277440","00100105","16-22","機器の購入手段　Ｑ１１〔設定しているフィルタリングの内容〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277441","00100105","16-23","機器の購入手段　Ｑ１２〔フィルタリングを使っていない理由〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289339","00100105","16-24","機器の購入手段　Ｑ１３〔フィルタリングを解除した理由〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003289507","00100105","16-25","機器の購入手段　Ｑ１４〔機器の購入手段（店頭またはオンライン・通信販売で購入まとめ）〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277442","00100105","16-26","機器の購入手段　Ｑ１４〔機器の購入手段〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
"0003277443","00100105","16-27","機器の購入手段　Ｑ１５〔管理手段の認知経緯〕","青少年のインターネット利用環境実態調査","保護者調査","年度次","201604-201703","2019-06-20"
